date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment_mom,interest rate,previous interest rate,next interest rate,previous change,present change
1976-10-01,57.9,5.464480874316946,0.5208333333333259,58.5,6.751824817518259,0.5154639175257714,61.9,3.511705685618738,0.1618122977346203,7.7,-8.333333333333337,1.3157894736842255,79911.0,3.0577766314160426,0.0237821058428844,44.56,6.801142791402226,-0.0249040297412461,100.9624,1.7271029785100422,0.0259569906535084,0.0,5.02,5.25,4.95,-0.2300000000000004,-0.0699999999999994
1976-11-01,58.1,5.063291139240511,0.3454231433505983,58.7,6.340579710144922,0.3418803418803406,62.0,4.201680672268915,0.1615508885298933,7.8,-6.024096385542177,1.298701298701288,80240.0,3.288923215549988,0.4117080251780036,45.2454,8.29517684425689,1.538150807899452,101.0477,1.4437363466975217,0.0844868980927504,-3.0100334448160515,4.95,5.02,4.65,-0.0699999999999994,-0.2999999999999998
1976-12-01,58.4,5.035971223021574,0.5163511187607606,58.9,6.12612612612613,0.3407155025553665,62.5,4.690117252931314,0.8064516129032251,7.8,-4.878048780487799,0.0,80448.0,3.115987541176924,0.2592223330009968,45.731,7.993161133702675,1.0732582759794385,101.1862,1.217111705914986,0.1370639806744567,0.0,4.65,4.95,4.61,-0.2999999999999998,-0.04
1977-01-01,58.7,5.197132616487465,0.5136986301369939,59.3,6.082289803220031,0.679117147707986,62.8,4.841402337228717,0.4799999999999915,7.5,-5.063291139240511,-3.846153846153844,80690.0,2.785880794364548,0.3008154335719881,45.4156,5.843638278930352,-0.6896853337998388,101.3507,1.0340592582845476,0.1625715759658863,0.0,4.61,4.65,4.68,-0.04,0.0699999999999994
1977-02-01,59.3,6.082289803220031,1.0221465076660996,59.7,6.227758007117434,0.6745362563237878,63.5,6.010016694490816,1.1146496815286566,7.6,-1.2987012987013102,1.3333333333333195,80988.0,2.755785627283802,0.3693146610484588,46.1358,6.449134416379998,1.58579871233675,101.5198,0.9113048318638794,0.1668464055995633,0.1149425287356287,4.68,4.61,4.69,0.0699999999999994,0.0100000000000006
1977-03-01,59.6,6.428571428571428,0.5059021922428464,60.0,6.194690265486735,0.5025125628140614,64.1,6.8333333333333135,0.94488188976376,7.4,-2.631578947368407,-2.631578947368407,81391.0,2.964021860135624,0.4976045833950726,46.7158,7.570444021267342,1.2571582155289418,101.6686,0.8527016437024582,0.1465723927746021,0.0,4.69,4.68,4.73,0.0100000000000006,0.04
1977-04-01,60.0,6.951871657754016,0.6711409395973034,60.3,6.349206349206349,0.4999999999999893,64.9,7.095709570957109,1.2480499219968966,7.2,-6.493506493506496,-2.7027027027027084,81728.0,3.072188871512882,0.4140506935656374,47.1719,8.064043178059087,0.9763292076770512,101.7679,0.8277817628432382,0.0976702738111789,0.0,4.73,4.69,5.35,0.04,0.6199999999999992
1977-05-01,60.2,6.737588652482285,0.333333333333341,60.6,6.315789473684208,0.4975124378109541,65.2,7.236842105263164,0.4622496147919763,7.0,-5.405405405405405,-2.777777777777779,82088.0,3.500100867460154,0.4404855129209073,47.541,8.463091612196694,0.7824573527884127,101.8113,0.8178409948368826,0.0426460602999556,3.559127439724463,5.35,4.73,5.39,0.6199999999999992,0.04
1977-06-01,60.5,6.701940035273357,0.4983388704318914,61.0,6.643356643356646,0.660066006600668,65.0,6.209150326797386,-0.306748466257678,7.2,-5.263157894736836,2.857142857142869,82488.0,3.920580528119322,0.4872819413312523,47.9063,9.181926955729036,0.7683893902105554,101.7991,0.7987729769764806,-0.0119829527763681,0.0,5.39,5.35,5.42,0.04,0.0300000000000002
1977-07-01,60.8,6.666666666666665,0.4958677685950263,61.2,6.25,0.3278688524590123,65.1,5.681818181818166,0.1538461538461488,6.9,-11.538461538461531,-4.166666666666663,82834.0,4.132148289690374,0.4194549510231793,47.9714,8.717546595112058,0.1358902691295238,101.7422,0.7599916018650177,-0.0558944037815645,0.0,5.42,5.39,5.9,0.0300000000000002,0.4800000000000004
1977-08-01,61.1,6.631762652705064,0.4934210526315929,61.5,6.217616580310881,0.4901960784313708,65.0,5.863192182410426,-0.1536098310291778,7.0,-10.256410256410254,1.4492753623188248,83075.0,4.22939877546924,0.2909433324480348,48.0157,8.079691713448378,0.0923466899027225,101.6596,0.7055159419658175,-0.0811855847426157,-1.330376940133038,5.9,5.42,6.14,0.4800000000000004,0.2399999999999993
1977-09-01,61.3,6.423611111111094,0.3273322422258529,61.8,6.185567010309279,0.4878048780487809,65.3,5.663430420711979,0.4615384615384466,6.8,-10.526315789473683,-2.857142857142858,83532.0,4.556150803584846,0.5501053265121847,48.2097,8.16358582130572,0.4040345137111378,101.5761,0.6339648213425919,-0.0821368567257785,0.0,6.14,5.9,6.47,0.2399999999999993,0.33
1977-10-01,61.6,6.390328151986191,0.4893964110930016,62.0,5.982905982905984,0.3236245954692629,65.6,5.977382875605808,0.4594180704440953,6.8,-11.688311688311693,0.0,83800.0,4.866664163882328,0.3208351290523437,48.2839,8.357046678635548,0.1539109349363299,101.5061,0.5385173094141882,-0.0689138488286,0.0,6.47,6.14,6.51,0.33,0.04
1977-11-01,62.0,6.712564543889843,0.6493506493506551,62.3,6.132879045996575,0.4838709677419395,65.8,6.129032258064515,0.3048780487804992,6.8,-12.82051282051282,0.0,84173.0,4.901545363908277,0.4451073985680231,48.3755,6.918051337815578,0.1897112702163639,101.4508,0.3989205098186232,-0.0544794844841822,-5.168539325842692,6.51,6.47,6.56,0.04,0.0499999999999998
1977-12-01,62.3,6.67808219178081,0.4838709677419395,62.7,6.451612903225823,0.6420545746388617,66.2,5.920000000000014,0.6079027355623268,6.4,-17.948717948717942,-5.88235294117646,84410.0,4.924920445505165,0.2815629714991718,48.4573,5.9616015394371225,0.1690938594949731,101.4155,0.2266119292946955,-0.0347951913637012,0.0,6.56,6.51,6.7,0.0499999999999998,0.1400000000000005
1978-01-01,62.7,6.814310051107331,0.6420545746388617,63.1,6.408094435075884,0.6379585326953707,66.8,6.369426751592355,0.9063444108761144,6.4,-14.66666666666666,0.0,84594.0,4.8382699219234215,0.2179836512261612,47.7512,5.142726287883459,-1.4571591896370584,101.4107,0.0592003804611218,-0.0047330043237869,-0.82938388625593,6.7,6.56,6.78,0.1400000000000005,0.08
1978-02-01,63.0,6.239460370994943,0.4784688995215225,63.4,6.1976549413735205,0.4754358161648042,67.5,6.299212598425208,1.0479041916167775,6.3,-17.105263157894733,-1.562500000000011,84948.0,4.889613276040894,0.4184693949925488,48.0098,4.0619215446572765,0.5415570708170669,101.4465,-0.0722026639138451,0.0353019947599175,0.7168458781361853,6.78,6.7,6.79,0.08,0.0099999999999997
1978-03-01,63.4,6.375838926174482,0.6349206349206327,63.8,6.333333333333324,0.6309148264984188,68.1,6.240249609984394,0.8888888888888724,6.3,-14.864864864864868,0.0,85460.0,4.999324249609916,0.6027216650186018,48.9358,4.752139533091593,1.9287728755379208,101.5522,-0.1144896260989125,0.1041928504186939,-6.524317912218269,6.79,6.78,6.89,0.0099999999999997,0.0999999999999996
1978-04-01,63.9,6.499999999999995,0.7886435331230235,64.3,6.633499170812596,0.7836990595611271,69.0,6.317411402157158,1.3215859030837107,6.1,-15.27777777777779,-3.1746031746031744,86162.0,5.425313234142526,0.8214369295576951,49.9074,5.799003220137422,1.9854584986860324,101.7013,-0.0654430326262001,0.1468210437587824,3.5532994923857864,6.89,6.79,7.36,0.0999999999999996,0.4700000000000006
1978-05-01,64.5,7.14285714285714,0.938967136150226,64.7,6.765676567656764,0.6220839813374957,69.5,6.5950920245398725,0.7246376811594235,6.0,-14.28571428571429,-1.639344262295073,86509.0,5.385683656563689,0.4027297416494546,50.1513,5.490629141162362,0.4887050818115135,101.8521,0.0400741371537227,0.1482773573199036,1.593137254901977,7.36,6.89,7.6,0.4700000000000006,0.2399999999999993
1978-06-01,65.0,7.438016528925617,0.7751937984496138,65.2,6.885245901639348,0.7727975270479082,70.0,7.692307692307687,0.7194244604316502,5.9,-18.05555555555556,-1.6666666666666607,86950.0,5.409271651634184,0.5097735495728672,50.4751,5.362133999077368,0.6456462743737346,101.9661,0.1640486016084574,0.1119270000323968,-3.498190591073591,7.6,7.36,7.81,0.2399999999999993,0.2099999999999999
1978-07-01,65.5,7.7302631578947345,0.7692307692307665,65.6,7.189542483660127,0.6134969325153339,70.4,8.141321044546878,0.5714285714285783,6.2,-10.144927536231885,5.084745762711851,87204.0,5.275611463891639,0.2921219091431837,50.4371,5.139937546121232,-0.0752846453003441,102.0217,0.2747139338445503,0.0545279264382969,3.0000000000000027,7.81,7.6,8.04,0.2099999999999999,0.2299999999999995
1978-08-01,65.9,7.855973813420625,0.6106870229007688,66.1,7.479674796747959,0.7621951219512146,70.4,8.307692307692328,0.0,5.9,-15.714285714285714,-4.838709677419351,87483.0,5.3060487511285,0.319939452318696,50.6393,5.464046134910028,0.4008953726522657,102.0104,0.3450731657413719,-0.0110760749918781,-4.854368932038833,8.04,7.81,8.45,0.2299999999999995,0.4100000000000001
1978-09-01,66.5,8.482871125611746,0.9104704097116834,66.7,7.928802588996775,0.9077155824508408,71.0,8.72894333843799,0.8522727272727293,6.0,-11.764705882352944,1.6949152542372836,87621.0,4.895130010056037,0.1577449333013181,50.7631,5.296444491461272,0.2444741534736838,101.9343,0.3526420092915483,-0.0746002368386067,2.5510204081632626,8.45,8.04,8.96,0.4100000000000001,0.5100000000000016
1978-10-01,67.1,8.92857142857142,0.9022556390977376,67.2,8.387096774193559,0.7496251874062887,71.8,9.45121951219512,1.1267605633802802,5.8,-14.70588235294118,-3.3333333333333326,87956.0,4.959427207637224,0.3823284372467705,51.1523,5.94069658830374,0.7666986452757873,101.7997,0.289243700624886,-0.132045837367789,-1.3681592039801127,8.96,8.45,9.76,0.5100000000000016,0.7999999999999989
1978-11-01,67.5,8.870967741935477,0.5961251862891315,67.6,8.50722311396468,0.5952380952380931,72.1,9.57446808510638,0.4178272980501329,5.9,-13.235294117647056,1.7241379310344973,88391.0,5.0111080750359305,0.4945654645504671,51.5456,6.553110562164721,0.7688803827002877,101.6261,0.172793117451997,-0.1705309544134281,-5.422446406052961,9.76,8.96,10.03,0.7999999999999989,0.2699999999999996
1978-12-01,67.9,8.988764044943842,0.5925925925926112,68.0,8.452950558213711,0.591715976331364,72.7,9.818731117824765,0.8321775312066793,6.0,-6.25,1.6949152542372836,88671.0,5.0479800971448885,0.3167743322283867,51.806,6.910620278059243,0.5051837596225406,101.4461,0.0301729025642183,-0.1771198540532315,-11.86666666666667,10.03,9.76,10.07,0.2699999999999996,0.0400000000000009
1979-01-01,68.5,9.250398724082933,0.8836524300441795,68.5,8.557844690966721,0.7352941176470562,73.8,10.479041916167663,1.5130674002751032,5.9,-7.8125,-1.6666666666666607,88808.0,4.981440764120393,0.1545037272614458,51.525,7.903047462681578,-0.5424082152646337,101.2866,-0.1223736745727954,-0.1572263497561676,9.07715582450832,10.07,10.03,10.06,0.0400000000000009,-0.0099999999999997
1979-02-01,69.2,9.84126984126985,1.0218978102189746,69.2,9.14826498422714,1.0218978102189746,74.9,10.962962962962974,1.4905149051490652,5.9,-6.349206349206337,0.0,89055.0,4.834722418420689,0.2781280965678867,51.778,7.848814200434084,0.4910237748665613,101.1317,-0.310311346374692,-0.1529323721005671,2.4965325936199934,10.06,10.07,10.09,-0.0099999999999997,0.0299999999999993
1979-03-01,69.9,10.252365930599373,1.0115606936416333,69.8,9.404388714733546,0.8670520231213841,75.8,11.30690161527166,1.2016021361815676,5.8,-7.936507936507942,-1.6949152542372947,89479.0,4.702784928621573,0.4761102689349261,51.9382,6.135385545960226,0.309397813743284,100.9535,-0.5895490201098474,-0.1762058780777842,-7.442489851150203,10.09,10.06,10.01,0.0299999999999993,-0.08
1979-04-01,70.6,10.485133020344284,1.0014306151645114,70.3,9.331259720062214,0.7163323782235054,76.9,11.449275362318856,1.451187335092352,5.8,-4.91803278688524,0.0,89417.0,3.777767461293835,-0.0692900010058172,51.3251,2.840660903994197,-1.1804413707059649,100.7395,-0.945710625134577,-0.2119787823106622,-3.5087719298245723,10.01,10.09,10.24,-0.08,0.2300000000000004
1979-05-01,71.4,10.697674418604652,1.1331444759207,70.8,9.428129829984533,0.7112375533428139,77.5,11.51079136690647,0.7802340702210531,5.6,-6.666666666666677,-3.4482758620689724,89789.0,3.791513021766524,0.4160282720288011,51.7782,3.2439837053077403,0.8828039302407609,100.5063,-1.3213276898561666,-0.2314881451665029,3.1818181818181746,10.24,10.01,10.29,0.2300000000000004,0.0499999999999989
1979-06-01,72.2,11.076923076923071,1.1204481792717047,71.3,9.355828220858896,0.7062146892655274,78.0,11.428571428571432,0.6451612903225712,5.7,-3.3898305084745783,1.7857142857143016,90108.0,3.63197239792985,0.355277372506646,51.7865,2.5981127328128077,0.0160299122024198,100.2645,-1.6687899213562174,-0.2405819336698256,-3.3773861967694496,10.29,10.24,10.47,0.0499999999999989,0.1800000000000015
1979-07-01,73.0,11.45038167938932,1.1080332409972191,71.9,9.60365853658538,0.8415147265077305,79.2,12.5,1.538461538461533,5.7,-8.064516129032262,0.0,90217.0,3.45511673776433,0.1209659519687544,51.7029,2.509660547493797,-0.1614320334450081,100.0258,-1.95634850232842,-0.2380703040457898,-8.206686930091179,10.47,10.29,10.94,0.1800000000000015,0.4699999999999988
1979-08-01,73.7,11.836115326251884,0.9589041095890538,72.7,9.984871406959162,1.112656467315709,79.6,13.06818181818179,0.5050505050504972,6.0,1.6949152542372836,5.263157894736836,90300.0,3.220054181955345,0.0920003990378726,51.3658,1.434656482218366,-0.6519943755572744,99.80067,-2.1661810952608773,-0.2250719314417004,6.788079470198682,10.94,10.47,11.43,0.4699999999999988,0.4900000000000002
1979-09-01,74.4,11.879699248120312,0.9497964721845388,73.3,9.8950524737631,0.8253094910591452,80.9,13.94366197183099,1.633165829145744,5.9,-1.6666666666666607,-1.6666666666666607,90327.0,3.0883007498202497,0.0299003322259183,51.3623,1.1803849646692122,-0.00681387226521,99.5807,-2.308938208238054,-0.2204093419412967,3.410852713178292,11.43,10.94,13.77,0.4900000000000002,2.34
1979-10-01,75.2,12.071535022354718,1.0752688172043,74.0,10.119047619047606,0.9549795361528002,82.1,14.345403899721454,1.4833127317676054,6.0,3.4482758620689724,1.6949152542372836,90481.0,2.870753558597472,0.1704916580867355,51.7175,1.104935652942296,0.6915578157520308,99.34786,-2.40849432758643,-0.2338204089748274,-6.896551724137934,13.77,11.43,13.18,2.34,-0.5899999999999999
1979-11-01,76.0,12.5925925925926,1.0638297872340496,74.8,10.650887573964509,1.08108108108107,82.6,14.563106796116498,0.6090133982947554,5.9,0.0,-1.6666666666666607,90573.0,2.46857711757984,0.1016788054950756,51.6341,0.1716926371988947,-0.1612606951225448,99.09998,-2.485700031783167,-0.249507135835636,1.9323671497584405,13.18,13.77,13.78,-0.5899999999999999,0.5999999999999996
1979-12-01,76.9,13.254786450662737,1.1842105263157876,75.7,11.32352941176471,1.2032085561497483,83.4,14.71801925722147,0.9685230024213176,6.0,0.0,1.6949152542372836,90672.0,2.256656629563225,0.1093040972475201,51.6694,-0.2636760220823708,0.0683656730726456,98.84312,-2.5658748833124245,-0.2591927869208477,-3.63349131121643,13.78,13.18,13.82,0.5999999999999996,0.0400000000000009
1980-01-01,78.0,13.868613138686126,1.4304291287386084,76.7,11.970802919708024,1.3210039630118908,85.2,15.44715447154472,2.1582733812949506,6.3,6.779661016949135,5.000000000000004,90800.0,2.2430411674623896,0.1411681665784314,51.944,0.8131974769529426,0.5314557552439148,98.57851,-2.6736903005925905,-0.2677070493120825,9.836065573770504,13.82,13.78,14.13,0.0400000000000009,0.3100000000000005
1980-02-01,79.0,14.161849710982644,1.2820512820512775,77.5,11.994219653179194,1.04302477183833,86.9,16.021361815754332,1.9953051643192496,6.3,6.779661016949135,0.0,90883.0,2.052664083993028,0.0914096916299511,51.9633,0.3578740005407699,0.0371553981210359,98.29086,-2.8090499813609338,-0.2917978776510233,-0.1492537313432795,14.13,13.82,17.19,0.3100000000000005,3.0600000000000005
