date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,industrial production,interest rate,previous interest rate,next interest rate,previous change,present change
1954-08-01,0.0004871073132204501,0.11834673318404162,0.48409899060876377,0.0,0.10602883334421632,0.14236306445164504,0.0759462420847251,0.07801779745372225,0.01493152134623163,0.07458355207974207,0.4228065710866369,0.0011940250984075612,0.41225514003561603,0.0,1.22,0.8,1.07,0.4199999999999999,-0.1499999999999999
1954-09-01,0.0003479337951574485,0.10037152165400669,0.4528894855774226,0.000776441935355282,0.09226608337254168,0.1303635799778069,0.06581433015326446,0.08597828213207835,0.017863149083946928,0.057486690476602,0.39122260439841106,0.0007960167322716982,0.3947910230953317,0.00031264564463698297,1.07,1.22,0.85,-0.1499999999999999,-0.22
1954-10-01,3.479337951574346e-05,0.066783054728659,0.4007404236428318,0.0025527701854308332,0.04948355051466026,0.09103768807555468,0.04923713308533631,0.09925858546804274,0.022415618944855747,0.019478371349564566,0.35018442481495216,0.000398008366135863,0.40346327294581563,0.002811486298798599,0.85,1.07,0.83,-0.22,-0.02
1954-11-01,0.0002435536566102181,0.10259499172082705,0.5572119078775681,0.0027672297260635387,0.06059969786558966,0.20534415822170943,0.03912846166676931,0.14868466377919776,0.025082619959558072,0.05881604871337889,0.4774676703032327,0.0007960167322716982,0.4210772197270998,0.006248263886871108,0.83,0.85,1.28,-0.02,0.45
1954-12-01,0.00020876027709447464,0.09586099453300682,0.48406792860774367,0.004713656437064312,0.04028369859113953,0.17306310450286436,0.00704071981008908,0.1429934564283823,0.03326400749471117,0.029155542614184043,0.40478909471978464,0.0,0.3946714058560147,0.009059750185669652,1.28,0.83,1.39,0.45,0.1099999999999998
1955-01-01,0.00020876027709447464,0.08022030200955765,0.4944969954492045,0.005881008770749138,0.01600612830838427,0.1560067062655427,0.005376030203953164,0.16696462508011461,0.03520549013369467,0.017373942856509283,0.4323594961804,0.0007960167322716982,0.3947910230953317,0.014058593745459924,1.39,1.28,1.29,0.1099999999999998,-0.0999999999999998
1955-02-01,0.00038272717467320583,0.08029093267123753,0.5466618086756344,0.00575880981588428,0.004418635542493471,0.18474919772467607,0.004571528765520666,0.1875773735531946,0.03525652380306915,0.02202522545160912,0.467538836495295,0.0011940250984075612,0.41225514003561603,0.016870080044258523,1.29,1.39,1.35,-0.0999999999999998,0.06
1955-03-01,0.00027834703612596157,0.08693683654183545,0.46325645741628285,0.00722011182590955,0.01298985925331203,0.1662203972341324,0.0010786564355914352,0.20580542375835809,0.037210871765087056,0.022351549669747395,0.39165783565742696,0.0007960167322716982,0.4034932793181354,0.02218156924868578,1.35,1.29,1.43,0.06,0.0799999999999998
1955-04-01,0.00027834703612596157,0.10260085610707541,0.4944969954492045,0.007353286420004046,0.030664671595303825,0.17092201277712094,0.0,0.21495556876154276,0.03746837630659103,0.037112933990147645,0.4250051138980303,0.0011940250984075612,0.4035230815654742,0.024993055547484377,1.43,1.35,1.43,0.0799999999999998,0.0
1955-05-01,0.00020876027709447464,0.08244970845009209,0.4736466475571318,0.007401023680899385,0.026352711137321974,0.19938063449988255,0.0015202923610728725,0.22836781642796478,0.03710575633225541,0.015949012713234456,0.3917480944259064,0.000398008366135863,0.38605896462518985,0.028742478780193814,1.43,1.43,1.64,0.0,0.2099999999999999
