date,CPI,CPI_yoy,CPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate,previous interest rate,next interest rate,previous change,present change
1981-03-01,88.6,10.611735330836458,0.6818181818181834,97.0,10.857142857142854,0.9365244536940764,7.4,17.460317460317466,0.0,91210.0,0.2373782886783804,0.1152516327314723,14.7,15.93,15.72,-1.2300000000000004,1.0200000000000014
1981-04-01,89.1,10.13597033374536,0.5643340857787837,98.0,11.617312072892938,1.0309278350515427,7.2,4.347826086956519,-2.7027027027027084,91283.0,0.4777157701240542,0.0800350838723762,15.72,14.7,18.52,1.0200000000000014,2.799999999999999
1981-05-01,89.7,9.79192166462668,0.6734006734006925,98.3,11.325028312570783,0.3061224489795844,7.5,0.0,4.166666666666674,91296.0,0.9688122096881192,0.0142414250188904,18.52,15.72,19.1,2.799999999999999,0.5800000000000018
1981-06-01,90.5,9.696969696969692,0.8918617614269708,98.5,11.048478015783548,0.2034587995930925,7.5,-1.3157894736842035,0.0,91490.0,1.541603311838946,0.2124956186470461,19.1,18.52,19.04,0.5800000000000018,-0.0600000000000022
1981-07-01,91.5,10.774818401937058,1.104972375690605,99.0,9.63455149501662,0.50761421319796,7.2,-7.692307692307687,-3.999999999999993,91601.0,1.960151380231512,0.1213247349437063,19.04,19.1,17.82,-0.0600000000000022,-1.2199999999999989
1981-08-01,92.2,10.817307692307686,0.7650273224043769,99.0,8.196721311475418,0.0,7.4,-3.8961038961038974,2.77777777777779,91565.0,1.6270990799009954,-0.0393008809947525,17.82,19.04,15.87,-1.2199999999999989,-1.950000000000001
1981-09-01,93.1,10.96543504171632,0.9761388286333884,98.8,7.742639040348953,-0.2020202020202033,7.6,1.3333333333333195,2.7027027027026973,91477.0,1.4011284404686686,-0.096106590946321,15.87,17.82,15.08,-1.950000000000001,-0.7899999999999991
1981-10-01,93.4,10.271546635182991,0.3222341568206444,98.9,6.573275862068972,0.1012145748988002,7.9,5.3333333333333455,3.9473684210526327,91380.0,0.9835340921648728,-0.1060375832176441,15.08,15.87,13.31,-0.7899999999999991,-1.7699999999999996
1981-11-01,93.8,9.579439252336464,0.4282655246252487,98.8,6.008583690987113,-0.1011122345803916,8.3,10.666666666666668,5.063291139240511,91171.0,0.4672330765755239,-0.2287152549792059,13.31,15.08,12.37,-1.7699999999999996,-0.9400000000000012
1981-12-01,94.1,8.912037037037024,0.3198294243070387,98.8,5.330490405117261,0.0,8.5,18.05555555555556,2.409638554216853,90895.0,-0.052780312943268,-0.3027278410898226,12.37,13.31,13.22,-0.9400000000000012,0.8500000000000014
