date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,PCE_mom,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,PPI_mom,PPIfd,PPIfd_yoy,PPIfd_mom,corePPIfd,corePPIfd_yoy,corePPIfd_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,AHE,AHE_yoy,AHE_mom,job openings,job openings_yoy,job openings_mom,GDP,GDP_yoy,GDP_mom,retail,retail_yoy,retail_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment,consumer sentiment_yoy,consumer sentiment_mom,initial claims,continued claims,interest rate,previous interest rate,next interest rate,previous change,present change
1982-04-01,95.0,6.621773288439958,0.31678986272438703,94.7,8.850574712643677,0.8519701810436597,2026.3,6.400966183574863,0.10869028210069853,44.12,5.3058691553094395,0.04988888384960255,99.6,1.6326530612244872,0.0,,,,,,,9.3,29.166666666666675,3.3333333333333437,90150.0,-1.2411949651085052,-0.31404117920251773,,,,,,,1.8,-162.06896551724137,-129.5081967213115,,,,48.9913,-3.496033770567364,-0.9229954072686786,96.70891,-2.8871783522024796,-0.15732805568374753,65.5,-9.530386740331497,5.645161290322576,587000.0,3864500.0,14.94,14.68,14.45,0.2599999999999998,-0.4900000000000002
1982-05-01,95.9,6.911928651059096,0.9473684210526301,95.4,8.656036446469262,0.7391763463569179,2044.5,6.829344759117983,0.8981888170557228,44.382,5.45800166330046,0.593834995466902,99.8,1.5259409969481164,0.20080321285140812,,,,,,,9.4,25.333333333333343,1.0752688172043001,90107.0,-1.302357167893442,-0.04769828064337123,,,,,,,,,,,,,48.6669,-4.6778780613923825,-0.6621583832231548,96.63784,-2.7703718683768863,-0.0734885751478398,67.5,-11.533420707732633,3.053435114503822,583800.0,3991800.0,14.45,14.94,14.15,-0.4900000000000002,-0.29999999999999893
1982-06-01,97.0,7.182320441988943,1.147028154327412,96.1,8.465011286681712,0.7337526205450695,2048.1,5.8723184285345065,0.1760821716801031,44.704,5.800771542849037,0.7255193546933603,100.0,1.522842639593902,0.20040080160321772,,,,,,,9.6,28.000000000000004,2.127659574468077,89865.0,-1.7761503989507044,-0.26856958948805465,,,,,,,,,,,,,48.5415,-5.416648805371638,-0.2576699974726093,96.65383,-2.525463646262449,0.016546313535159562,65.7,-10.123119015047866,-2.6666666666666616,599500.0,4094250.0,14.15,14.45,12.59,-0.29999999999999893,-1.5600000000000005
1982-07-01,97.5,6.557377049180335,0.5154639175257714,96.7,7.683741648106901,0.624349635796051,2072.2,6.69893414345295,1.1767003564278955,44.969,5.789498447351082,0.5927881173944272,100.4,1.4141414141414232,0.40000000000000036,,,,,,,9.8,36.111111111111114,2.083333333333348,89521.0,-2.270717568585501,-0.3827964168474973,,,,,,,-1.5,-130.6122448979592,-183.33333333333331,,,,48.3775,-6.345887659590954,-0.3378552372712007,96.74605,-2.192316056168475,0.09541267014456789,65.4,-11.740890688259098,-0.45662100456620447,576000.0,4101400.0,12.59,14.15,10.12,-1.5600000000000005,-2.4700000000000006
1982-08-01,97.7,5.965292841648595,0.20512820512821328,97.1,7.056229327453134,0.4136504653567741,2080.1,5.7713820807484995,0.38123733230384094,45.108,5.45658577640622,0.3091018257021405,100.3,1.3131313131313105,-0.09960159362550902,,,,,,,9.8,32.432432432432435,0.0,89363.0,-2.4048490143613876,-0.1764949006378358,,,,,,,,,,,,,47.9382,-7.079043928800566,-0.9080667665753661,96.90195,-1.7870644511193245,0.16114352989089475,65.4,-15.284974093264248,0.0,629500.0,4260250.0,10.12,12.59,10.31,-2.4700000000000006,0.19000000000000128
1982-09-01,97.7,4.940923737916236,0.0,97.2,5.882352941176472,0.1029866117404854,2104.6,7.077079623505456,1.177827989038982,45.233,5.112355634048282,0.2771127072803026,100.0,1.2145748987854255,-0.29910269192422456,,,,,,,10.1,32.89473684210527,3.0612244897959107,89183.0,-2.5077341845491263,-0.201425645960851,,,,,,,,,,,,,47.8139,-6.873394373905651,-0.25929217200479915,97.12507,-1.2862406280436778,0.23025336435438248,69.3,-5.198358413132686,5.963302752293553,660750.0,4452750.0,10.31,10.12,9.71,0.19000000000000128,-0.5999999999999996
1982-10-01,98.1,5.032119914346889,0.4094165813715467,97.5,5.863192182410426,0.30864197530864335,2125.8,8.243800600845264,1.007317304951072,45.487,5.225779587304524,0.561536931001716,100.2,1.3144590495449915,0.20000000000000018,,,,,,,10.4,31.645569620253156,2.970297029702973,88907.0,-2.706281462026705,-0.3094760212148051,,,,,,,0.2,-104.65116279069768,-113.33333333333333,,,,47.3575,-7.044279957523902,-0.9545341417453779,97.41024,-0.7056193386364207,0.2936111139997255,73.4,4.409672830725464,5.9163059163059195,652400.0,4639600.0,9.71,10.31,9.2,-0.5999999999999996,-0.5100000000000016
1982-11-01,98.0,4.47761194029852,-0.10193679918449883,97.3,5.189189189189181,-0.20512820512821328,2149.3,9.06830406982646,1.105466177439074,45.624,4.979291302347,0.30118495394289013,100.3,1.5182186234817818,0.09980039920158834,,,,,,,10.8,30.12048192771084,3.8461538461538547,88786.0,-2.6159634094174655,-0.13609727018120132,,,,,,,,,,,,,47.2078,-6.2492801054918505,-0.31610621337697653,97.76778,-0.05290354594833513,0.36704560013403054,72.1,15.359999999999996,-1.7711171662125547,594250.0,4601000.0,9.2,9.71,8.95,-0.5100000000000016,-0.25
1982-12-01,97.7,3.825717321997879,-0.3061224489795844,97.2,4.516129032258065,-0.10277492291880241,2161.6,8.688656476267088,0.5722793467640486,45.693,4.814882782034213,0.1512361914781657,100.5,1.7206477732793601,0.1994017946161497,,,,,,,10.8,27.05882352941178,0.0,88771.0,-2.336762198140707,-0.016894555447932724,,,,,,,,,,,,,46.8713,-5.897174383540193,-0.7128059346125037,98.2055,0.658032973396816,0.4477139605706393,71.9,11.81959564541215,-0.2773925104022079,523750.0,4400000.0,8.95,9.2,8.68,-0.25,-0.2699999999999996
1983-01-01,97.9,3.7076271186440746,0.20470829068577334,97.6,4.608788853161849,0.411522633744843,2174.0,8.857843873616744,0.5736491487786877,45.906,4.681549722937994,0.4661545532138378,100.2,0.5015045135406293,-0.29850746268655914,,,,,,,10.4,20.93023255813955,-3.703703703703709,88990.0,-1.7390824269861382,0.24670218877786976,,,,,,,5.4,-188.52459016393445,2600.0,,,,47.7398,-2.147877436321033,1.8529462592247414,98.7117,1.427325351698916,0.5154497456863361,70.4,-0.845070422535199,-2.0862308762169657,501000.0,3919000.0,8.68,8.95,8.51,-0.2699999999999996,-0.16999999999999993
1983-02-01,98.0,3.484688489968324,0.10214504596526286,98.0,4.47761194029852,0.4098360655737654,2177.0,7.708292103700765,0.1379944802207822,45.984,4.544731158349435,0.1699124297477539,100.5,0.7014028056112176,0.29940119760478723,,,,,,,10.4,16.85393258426966,0.0,88917.0,-1.8175192959597242,-0.08203168895380974,,,,,,,,,,,,,47.4484,-4.691275693547514,-0.6103921675415513,99.26214,2.247922483612985,0.5576238682952539,74.6,12.180451127819536,5.965909090909083,488750.0,3859250.0,8.51,8.68,8.77,-0.16999999999999993,0.2599999999999998
1983-03-01,98.1,3.5902851108764455,0.10204081632652073,98.2,4.579339723109688,0.20408163265306367,2202.8,8.828615186996714,1.1851171336701993,46.043,4.410630867613041,0.12830549756437382,100.4,0.8032128514056325,-0.09950248756218638,,,,,,,10.3,14.44444444444446,-0.9615384615384581,89090.0,-1.486166707211889,0.19456346930282198,,,,,,,,,,,,,47.8426,-3.24605593384526,0.8307972450072088,99.82935,3.0642268893768865,0.571426326291169,80.8,30.32258064516129,8.310991957104562,480250.0,3767500.0,8.77,8.51,8.8,0.2599999999999998,0.030000000000001137
1983-04-01,98.8,4.0000000000000036,0.7135575942915473,98.6,4.118268215417098,0.40733197556006573,2226.4,9.875141884222472,1.0713637189032177,46.253,4.834542157751587,0.45609538909281433,100.4,0.8032128514056325,0.0,,,,,,,10.2,9.677419354838701,-0.9708737864077777,89364.0,-0.8718801996672187,0.30755415871590586,,,,,,,9.4,422.22222222222223,74.07407407407408,,,,48.4483,-1.1083600557650009,1.2660265119370795,100.3834,3.799536154424654,0.55499710255551,89.1,36.03053435114503,10.272277227722771,496000.0,3760200.0,8.8,8.77,8.63,0.030000000000001137,-0.16999999999999993
1983-05-01,99.2,3.44108446298228,0.4048582995951566,98.9,3.6687631027253698,0.30425963488844854,2245.9,9.85081927121545,0.875853395616244,46.384,4.510837727006445,0.2832248719002006,100.8,1.002004008016022,0.3984063745019917,,,,,,,10.1,7.446808510638281,-0.9803921568627416,89644.0,-0.5138335534420224,0.31332527639764685,,,,,,,,,,,,,48.747,0.1645882519741404,0.6165335006594663,100.8929,4.403099241456565,0.5075540378190135,93.3,38.22222222222222,4.7138047138047146,468000.0,3624250.0,8.63,8.8,8.98,-0.16999999999999993,0.34999999999999964
1983-06-01,99.4,2.4742268041237248,0.20161290322580072,99.2,3.2258064516129226,0.30333670374114163,2276.0,11.127386358087987,1.3402199563649297,46.557,4.145042949176814,0.37297343911693037,101.0,1.0000000000000009,0.1984126984126977,,,,,,,10.1,5.208333333333326,0.0,90021.0,0.17359372391920758,0.42055240729999,,,,,,,,,,,,,49.0434,1.0339606316244865,0.6080374176872461,101.3283,4.836300848088482,0.43154671934297895,92.2,40.334855403348556,-1.1789924973204635,444250.0,3455500.0,8.98,8.63,9.37,0.34999999999999964,0.3899999999999988
1983-07-01,99.8,2.358974358974364,0.4024144869215096,99.8,3.205791106514999,0.6048387096774244,2304.4,11.205482096322772,1.2478031634446385,46.82,4.116168916364615,0.5648989410829586,101.3,0.8964143426294813,0.2970297029702973,,,,,,,9.4,-4.081632653061229,-6.930693069306926,90437.0,1.023223601166201,0.4621143955299223,,,,,,,8.2,-646.6666666666666,-12.765957446808518,,,,49.7739,2.8864658157201184,1.4894970577080668,101.6752,5.094936692505803,0.3423525313263953,92.8,41.89602446483178,0.6507592190889255,408000.0,3189600.0,9.37,8.98,9.56,0.3899999999999988,0.19000000000000128
1983-08-01,100.1,2.456499488229258,0.30060120240480437,100.1,3.0895983522142068,0.30060120240480437,2320.4,11.552329214941604,0.6943239021003356,47.02,4.238715970559559,0.4271678769756537,101.8,1.495513459621134,0.49358341559724295,,,,,,,9.5,-3.0612244897959218,1.0638297872340496,90129.0,0.8571780267000895,-0.3405685725974994,,,,,,,,,,,,,50.364,5.060265091305038,1.1855611073273264,101.9342,5.193135948244598,0.25473271751617066,90.9,38.99082568807339,-2.0474137931034364,435750.0,3105750.0,9.56,9.37,9.45,0.19000000000000128,-0.11000000000000121
1983-09-01,100.4,2.763561924257929,0.29970029970030065,100.5,3.3950617283950546,0.3996003996004083,2334.9,10.94269694953911,0.6248922599551898,47.185,4.315433422501291,0.3509145044661821,102.0,2.0000000000000018,0.19646365422396617,,,,,,,9.2,-8.910891089108919,-3.157894736842115,91247.0,2.3143424195194218,1.2404442521275039,,,,,,,,,,,,,51.0937,6.859511564628695,1.4488523548566556,102.1235,5.146384965282413,0.1857080351834739,89.9,29.725829725829733,-1.1001100110010986,408750.0,3007000.0,9.45,9.56,9.48,-0.11000000000000121,0.030000000000001137
1983-10-01,100.8,2.752293577981657,0.3984063745019917,101.0,3.589743589743599,0.4975124378109541,2357.6,10.904130209803364,0.9722043770611144,47.265,3.9088091102952527,0.16954540637914572,102.2,1.9960079840319445,0.19607843137254832,,,,,,,8.8,-15.384615384615385,-4.347826086956507,91520.0,2.9390261734171697,0.29918791850691573,,,,,,,8.6,4199.999999999999,4.878048780487809,,,,51.4902,8.726600855197164,0.7760252242448695,102.2503,4.9687383995768775,0.12416339040475233,89.3,21.662125340599438,-0.6674082313681939,402200.0,2902800.0,9.48,9.45,9.34,0.030000000000001137,-0.14000000000000057
1983-11-01,101.1,3.1632653061224536,0.29761904761904656,101.5,4.316546762589923,0.4950495049504955,2366.3,10.096310426650534,0.369019341703436,47.332,3.7436436963001807,0.14175394054798396,102.1,1.7946161515453696,-0.09784735812133905,,,,,,,8.5,-21.2962962962963,-3.409090909090917,91875.0,3.4791521185772556,0.387893356643354,,,,,,,,,,,,,51.721,9.560284529251529,0.4482406360821978,102.3197,4.6558487878112675,0.06787266149830273,91.1,26.352288488210828,2.015677491601342,392500.0,2787750.0,9.34,9.48,9.47,-0.14000000000000057,0.13000000000000078
1983-12-01,101.4,3.7871033776867957,0.29673590504453173,101.8,4.732510288065828,0.2955665024630516,2393.6,10.73279052553664,1.153699868993785,47.358,3.6438841835729763,0.05493112482040097,102.3,1.7910447761193993,0.19588638589618235,,,,,,,8.3,-23.148148148148152,-2.35294117647058,92230.0,3.8965427898750793,0.38639455782312204,,,,,,,,,,,,,51.9769,10.892806472190886,0.49477001604765203,102.3335,4.203430561424759,0.013487138840329038,94.2,31.01529902642559,3.4028540065861757,368800.0,2712200.0,9.47,9.34,9.56,0.13000000000000078,0.08999999999999986
1984-01-01,102.1,4.290091930541351,0.6903353057199135,102.5,5.020491803278704,0.6876227897838927,2419.4,11.287948482060717,1.0778743315507988,47.564,3.611728314381568,0.4349845854977108,102.9,2.6946107784431073,0.5865102639296182,,,,,,,8.0,-23.076923076923084,-3.614457831325313,92673.0,4.138667265984952,0.48032093678846977,,,,,,,8.1,49.99999999999998,-5.813953488372093,,,,53.0088,11.03691259703643,1.9853050104950531,102.2952,3.630268752336341,-0.03742664914226923,100.1,42.18749999999998,6.263269639065805,351000.0,2549250.0,9.56,9.47,9.59,0.08999999999999986,0.02999999999999936
1984-02-01,102.6,4.693877551020398,0.48971596474045587,102.8,4.8979591836734615,0.29268292682926855,2403.5,10.404225999081307,-0.6571877324956676,47.884,4.1318719554627625,0.6727777310570948,103.2,2.686567164179099,0.2915451895043608,,,,,,,7.8,-25.0,-2.500000000000002,93157.0,4.768491964416244,0.5222664638028229,,,,,,,,,,,,,53.2486,12.22422673894168,0.4523777184165745,102.195,2.9546612635995784,-0.0979518100556076,97.4,30.56300268096517,-2.6973026973026837,339250.0,2469500.0,9.59,9.56,9.91,0.02999999999999936,0.3200000000000003
1984-03-01,102.9,4.892966360856277,0.29239766081872176,103.2,5.0916496945010215,0.3891050583657574,2431.6,10.386780461231137,1.16912835448304,48.041,4.339421844797253,0.32787569960737173,103.9,3.486055776892427,0.6782945736434121,,,,,,,7.8,-24.271844660194187,0.0,93429.0,4.870355819957339,0.2919802054595966,,,,,,,,,,,,,53.5028,11.830878756589325,0.4773834429449675,102.0264,2.2008056748841875,-0.16497871715837054,101.0,25.0,3.696098562628336,345800.0,2424400.0,9.91,9.59,10.29,0.3200000000000003,0.379999999999999
1984-04-01,103.3,4.5546558704453455,0.38872691933915515,103.7,5.1724137931034475,0.4844961240310086,2457.5,10.379985627021204,1.0651422931403198,48.224,4.261345210040424,0.3809246268811961,104.0,3.585657370517925,0.09624639076033503,,,,,,,7.7,-24.50980392156862,-1.2820512820512775,93792.0,4.955015442460042,0.38853032784254005,,,,,,,7.1,-24.468085106382986,-12.345679012345679,,,,53.8233,11.09430052241256,0.5990340692449747,101.79700000000001,1.408200957528849,-0.22484376592722954,96.1,7.856341189674532,-4.851485148514856,369250.0,2422250.0,10.29,9.91,10.32,0.379999999999999,0.030000000000001137
1984-05-01,103.5,4.3346774193548265,0.1936108422071703,104.1,5.257836198179966,0.38572806171648377,2474.5,10.178547575582165,0.6917599186164747,48.285,4.098395998620208,0.12649303251492938,104.1,3.273809523809512,0.09615384615384581,,,,,,,7.4,-26.732673267326724,-3.8961038961038974,94098.0,4.9685422337245155,0.32625383828044363,,,,,,,,,,,,,54.1104,11.002523232198902,0.5334121096253863,101.5331,0.6345342437376722,-0.2592414314763758,98.1,5.144694533762051,2.0811654526534884,360250.0,2385000.0,10.32,10.29,11.06,0.030000000000001137,0.7400000000000002
1984-06-01,103.7,4.325955734406439,0.19323671497584183,104.5,5.3427419354838745,0.3842459173871271,2495.6,9.648506151142344,0.8526975146494253,48.371,3.8962991601692476,0.17810914362639263,104.0,2.970297029702973,-0.09606147934677622,,,,,,,7.2,-28.712871287128706,-2.7027027027027084,94479.0,4.95217782517412,0.4048970222533921,,,,,,,,,,,,,54.3075,10.733554362054832,0.364255300274996,101.2565,-0.070858782788219,-0.27242347569413905,95.5,3.579175704989157,-2.650356778797136,361400.0,2360400.0,11.06,10.32,11.23,0.7400000000000002,0.16999999999999993
1984-07-01,104.1,4.308617234468937,0.38572806171648377,105.0,5.210420841683372,0.4784688995215225,2494.6,8.253775386217654,-0.040070524122459705,48.544,3.6821870995300987,0.3576523123358877,104.2,2.8627838104639647,0.19230769230769162,,,,,,,7.5,-20.21276595744681,4.166666666666674,94789.0,4.812189701117897,0.3281152425406608,,,,,,,3.9,-52.4390243902439,-45.070422535211264,,,,54.4587,9.412161795639884,0.2784145836210561,100.9957,-0.6683045619777506,-0.25756371195923,96.6,4.094827586206895,1.1518324607329822,360500.0,2353000.0,11.23,11.06,11.64,0.16999999999999993,0.41000000000000014
1984-08-01,104.4,4.295704295704317,0.2881844380403509,105.4,5.294705294705304,0.3809523809523929,2512.2,8.265816238579538,0.7055239316924533,48.693,3.5580603998298432,0.3069380355965823,103.8,1.9646365422396839,-0.38387715930903177,,,,,,,7.5,-21.052631578947366,0.0,95032.0,5.439980472433947,0.25635886020529686,,,,,,,,,,,,,54.5239,8.2596696052736,0.11972375396400725,100.7677,-1.1443656790360857,-0.22575218548908094,99.1,9.020902090209004,2.5879917184264967,389500.0,2385750.0,11.64,11.23,11.3,0.41000000000000014,-0.33999999999999986
1984-09-01,104.7,4.2828685258964105,0.2873563218390718,105.8,5.273631840796011,0.3795066413662118,2533.8,8.518566105614811,0.8598041557200897,48.759,3.3358058705097005,0.13554309654366659,103.4,1.3725490196078383,-0.385356454720609,,,,,,,7.3,-20.65217391304347,-2.6666666666666727,95344.0,4.490010630486485,0.3283104638437617,,,,,,,,,,,,,54.3696,6.411553674914905,-0.28299516358880616,100.5873,-1.5042571004714955,-0.17902562031286706,100.9,12.23581757508343,1.8163471241170681,395400.0,2434800.0,11.3,11.64,9.99,-0.33999999999999986,-1.3100000000000005
1984-10-01,105.1,4.265873015873023,0.3820439350525229,106.2,5.148514851485153,0.3780718336483968,2531.3,7.36766202918222,-0.09866603520404249,48.874,3.4042103036073135,0.23585389364015885,103.4,1.1741682974559797,0.0,,,,,,,7.4,-15.909090909090917,1.3698630136986356,95629.0,4.489729020979016,0.29891760362477093,,,,,,,3.3,-61.627906976744185,-15.384615384615385,,,,54.3474,5.549017094515074,-0.040831641211258596,100.4605,-1.7504105122429947,-0.12605965166576638,96.3,7.838745800671898,-4.558969276511404,419250.0,2524000.0,9.99,11.3,9.43,-1.3100000000000005,-0.5600000000000005
1984-11-01,105.3,4.154302670623156,0.19029495718363432,106.4,4.827586206896561,0.18832391713747842,2571.4,8.667540041414856,1.5841662386915756,48.943,3.4036170032958557,0.14117935916846402,103.7,1.5670910871694588,0.29013539651836506,,,,,,,7.2,-15.294117647058824,-2.7027027027027084,95982.0,4.470204081632656,0.36913488586098886,,,,,,,,,,,,,54.529,5.429129367181629,0.33414661970949666,100.3748,-1.9008069804739458,-0.08530716052578269,95.7,5.049396267837558,-0.6230529595015466,407000.0,2584250.0,9.43,9.99,8.38,-0.5600000000000005,-1.049999999999999
1984-12-01,105.5,4.043392504930954,0.18993352326686086,106.8,4.911591355599221,0.3759398496240518,2582.6,7.896056149732611,0.4355603951154974,49.081,3.6382448583132776,0.2819606481008652,103.5,1.1730205278592365,-0.192864030858253,,,,,,,7.3,-12.048192771084343,1.388888888888884,96107.0,4.203621381329281,0.13023275197432405,,,,,,,,,,,,,54.5556,4.96124239806528,0.048781382383666916,100.3112,-1.9761857065379362,-0.0633625172852037,92.9,-1.3800424628450103,-2.925809822361547,385600.0,2547000.0,8.38,9.43,8.35,-1.049999999999999,-0.030000000000001137
1985-01-01,105.7,3.52595494613126,0.18957345971564177,107.1,4.4878048780487845,0.2808988764045006,2618.8,8.24171282136068,1.4016882211724813,49.326,3.7044823816331673,0.49917483343859814,103.4,0.4859086491739495,-0.09661835748792091,,,,,,,7.3,-8.750000000000002,0.0,96372.0,3.9914538215014117,0.2757343377693511,,,,,,,3.9,-51.85185185185185,18.181818181818187,,,,54.527,2.8640527610509947,-0.052423582546978764,100.2619,-1.9876787962680553,-0.04914705436681599,96.0,-4.095904095904091,3.336921420882666,370750.0,2552250.0,8.35,8.38,8.5,-0.030000000000001137,0.15000000000000036
1985-02-01,106.3,3.6062378167641462,0.5676442762535316,107.7,4.76653696498055,0.5602240896358524,2640.8,9.873101726648637,0.8400794256911537,49.555,3.489683401553756,0.46425820054332156,103.3,0.09689922480620172,-0.09671179883946612,,,,,,,7.2,-7.692307692307687,-1.3698630136986245,96503.0,3.591785909808176,0.13593159838958258,,,,,,,,,,,,,54.6871,2.7014794755167326,0.2936160067489535,100.2156,-1.9368853662116492,-0.04617905704958902,93.7,-3.7987679671457886,-2.3958333333333304,391750.0,2623500.0,8.5,8.35,8.58,0.15000000000000036,0.08000000000000007
1985-03-01,106.8,3.790087463556846,0.470366886171214,108.1,4.748062015503862,0.3714020427112219,2648.5,8.920052640236875,0.29157830960313547,49.749,3.5552965175579265,0.39148420946424345,103.1,-0.7699711260827802,-0.1936108422071703,,,,,,,7.2,-7.692307692307687,0.0,96842.0,3.6530413469051393,0.3512844160285189,,,,,,,,,,,,,54.7673,2.363427708456367,0.14665250122971596,100.1774,-1.8122760383586844,-0.03811781798441771,93.7,-7.2277227722772235,0.0,380800.0,2564400.0,8.58,8.5,8.27,0.08000000000000007,-0.3100000000000005
1985-04-01,107.0,3.581800580832528,0.18726591760300781,108.4,4.532304725168768,0.2775208140610719,2659.5,8.219735503560521,0.4153294317538192,49.821,3.311629064366284,0.14472652716637224,103.3,-0.6730769230769207,0.19398642095054264,,,,,,,7.3,-5.1948051948051965,1.388888888888884,97038.0,3.460849539406352,0.20239152433860763,,,,,,,3.6,-49.29577464788733,-7.692307692307687,,,,54.6467,1.5298207281976284,-0.22020439203684905,100.1464,-1.6214623220723756,-0.03094510338659262,94.6,-1.5608740894901163,0.9605122732123661,398250.0,2578750.0,8.27,8.58,7.97,-0.3100000000000005,-0.2999999999999998
1985-05-01,107.2,3.5748792270531515,0.18691588785046953,108.8,4.514889529298749,0.36900369003689537,2696.4,8.967468175388982,1.3874788494077972,49.939,3.4254944599772186,0.23684791553761908,103.5,-0.5763688760806907,0.1936108422071703,,,,,,,7.2,-2.7027027027027084,-1.3698630136986245,97312.0,3.4155880039958397,0.2823636101321192,,,,,,,,,,,,,54.7396,1.1628078890564497,0.1700011162613757,100.1191,-1.3926492936786161,-0.02726009122644424,91.8,-6.422018348623848,-2.959830866807611,392750.0,2560750.0,7.97,8.27,7.53,-0.2999999999999998,-0.4399999999999995
1985-06-01,107.5,3.6644165863066513,0.2798507462686617,109.1,4.401913875598074,0.27573529411764053,2689.4,7.765667574931889,-0.25960539979231756,50.075,3.522771908788336,0.2723322453393129,103.3,-0.6730769230769207,-0.19323671497585293,,,,,,,7.4,2.77777777777779,2.77777777777779,97459.0,3.154140073455469,0.15106050641235935,,,,,,,,,,,,,54.711,0.7429912995442711,-0.05224736753649539,100.0957,-1.1463955400394132,-0.023372163752977126,96.5,1.0471204188481575,5.119825708060999,392400.0,2551800.0,7.53,7.97,7.88,-0.4399999999999995,0.34999999999999964
1985-07-01,107.7,3.458213256484166,0.18604651162790198,109.4,4.190476190476189,0.2749770852429112,2715.7,8.863144391886468,0.9779132892094866,50.198,3.407218193803563,0.24563155267098846,103.2,-0.9596928982725572,-0.09680542110357404,,,,,,,7.4,-1.3333333333333308,0.0,97648.0,3.016172762662328,0.19392770293149564,,,,,,,6.3,61.53846153846154,75.0,,,,54.4365,-0.040764836472406696,-0.501727257772655,100.0669,-0.9196431135186867,-0.028772464751225524,94.0,-2.6915113871635588,-2.590673575129532,378250.0,2542500.0,7.88,7.53,7.9,0.34999999999999964,0.020000000000000462
1985-08-01,107.9,3.3524904214559337,0.18570102135562205,109.8,4.174573055028463,0.3656307129798808,2752.1,9.549398933205966,1.3403542364767818,50.364,3.4317047624915276,0.3306904657556009,102.7,-1.0597302504816941,-0.4844961240310086,,,,,,,7.1,-5.333333333333334,-4.054054054054069,97840.0,2.954794174593811,0.19662461084712923,,,,,,,,,,,,,54.6121,0.16176392371052284,0.32257768225363304,100.041,-0.7211636268367849,-0.025882684484090923,92.4,-6.760847628657906,-1.7021276595744594,404400.0,2562600.0,7.9,7.88,7.92,0.020000000000000462,0.019999999999999574
1985-09-01,108.1,3.2473734479465,0.1853568118628246,110.0,3.969754253308122,0.18214936247722413,2794.7,10.296787433893751,1.5479088695904863,50.449,3.4660267847987036,0.16877134461124044,102.1,-1.2572533849129708,-0.5842259006816009,,,,,,,7.1,-2.73972602739726,0.0,98045.0,2.8328998154052654,0.2095257563368813,,,,,,,,,,,,,54.8147,0.818656013654695,0.37098005753304353,100.0225,-0.5615022970096639,-0.018492418108573272,92.1,-8.72150644202181,-0.32467532467533866,408500.0,2580500.0,7.92,7.9,7.99,0.019999999999999574,0.07000000000000028
1985-10-01,108.5,3.2350142721217834,0.37002775208141436,110.5,4.048964218455731,0.454545454545463,2755.8,8.8689606131237,-1.3919204207964997,50.533,3.3944428530507054,0.1665047870126335,102.9,-0.4835589941972973,0.7835455435847294,,,,,,,7.1,-4.054054054054069,0.0,98233.0,2.7230233506572166,0.19174868682747537,,,,,,,3.0,-9.090909090909083,-52.38095238095237,,,,54.6228,0.5067399728413857,-0.3500885711314683,100.0172,-0.44126796103940436,-0.005298807768239211,88.4,-8.203530633437161,-4.017372421281207,405750.0,2631750.0,7.99,7.92,8.05,0.07000000000000028,0.0600000000000005
1985-11-01,109.0,3.5137701804368593,0.4608294930875667,111.1,4.417293233082686,0.5429864253393646,2771.1,7.766197402193353,0.5551926845199118,50.68,3.5490264184868225,0.2908990164842695,103.4,-0.2892960462873684,0.4859086491739495,,,,,,,7.0,-2.777777777777779,-1.4084507042253502,98443.0,2.564022420870571,0.21377744749728755,,,,,,,,,,,,,54.8123,0.5195400612518108,0.34692472740320834,100.0307,-0.3428151288968895,0.013497678399310153,90.9,-5.015673981191215,2.828054298642524,393400.0,2625200.0,8.05,7.99,8.27,0.0600000000000005,0.21999999999999886
1985-12-01,109.5,3.791469194312791,0.4587155963302836,111.4,4.307116104868913,0.27002700270029045,2811.3,8.855417021606149,1.4506874526361457,50.85,3.6042460422566647,0.3354380426203729,103.6,0.09661835748790981,0.19342359767891004,,,,,,,7.0,-4.109589041095885,0.0,98609.0,2.60334835131677,0.16862549901974777,,,,,,,,,,,,,55.3553,1.465844019679019,0.9906535576868603,100.0593,-0.2511185191683585,0.028591222494700474,93.9,1.0764262648008671,3.300330033003296,385250.0,2643750.0,8.27,8.05,8.14,0.21999999999999886,-0.129999999999999
