date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,PCE_mom,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment,consumer sentiment_yoy,consumer sentiment_mom,initial claims,continued claims,interest rate,previous interest rate,next interest rate,previous change,present change
1954-08-01,0.0004871073132204501,0.11834673318404162,0.48409899060876377,0.0,0.10602883334421632,0.14236306445164504,0.0759462420847251,0.07801779745372225,0.4697001616268048,0.01493152134623163,0.07458355207974207,0.4228065710866369,0.0011940250984075612,0.41225514003561603,0.479413050773345,0.26530612244897966,0.5561707035755479,0.4865009355787221,0.0,0.3720514206972336,0.25306385090576394,0.0,0.20757997656898197,0.38627346670110735,0.5246778641358283,0.2993966540759226,0.5586896116018074,0.43357862765179744,0.2209599105445331,0.4213543532783948,0.07246659140535336,0.05977163983440585,1.22,0.8,1.07,0.4199999999999999,-0.1499999999999999
1954-09-01,0.0003479337951574485,0.10037152165400669,0.4528894855774226,0.000776441935355282,0.09226608337254168,0.1303635799778069,0.06581433015326446,0.08597828213207835,0.4676276728655354,0.017863149083946928,0.057486690476602,0.39122260439841106,0.0007960167322716982,0.3947910230953317,0.4487299922011776,0.2755102040816326,0.5196754563894523,0.44541343669250605,0.0005453306066802721,0.3876365665028206,0.2833316128510892,0.00031264564463698297,0.2622435156819878,0.4133508688561083,0.5539138260322378,0.34345665691728733,0.5589624367298902,0.47816185947043355,0.27127153363168255,0.4213543532783948,0.07245002855559429,0.05974936970400897,1.07,1.22,0.85,-0.1499999999999999,-0.22
1954-10-01,3.479337951574346e-05,0.066783054728659,0.4007404236428318,0.0025527701854308332,0.04948355051466026,0.09103768807555468,0.04923713308533631,0.09925858546804274,0.4716141415554179,0.022415618944855747,0.019478371349564566,0.35018442481495216,0.000398008366135863,0.40346327294581563,0.44862491323346604,0.23469387755102045,0.43833017077798864,0.2557504130130892,0.0010543058395818816,0.4035455816693651,0.2815467671718348,0.002811486298798599,0.3131131217339187,0.5081062671297317,0.5814648195383523,0.378890742258404,0.5738660351626861,0.5681148418604751,0.30364085522780826,0.4213543532783948,0.07241654824951102,0.05969482253236283,0.85,1.07,0.83,-0.22,-0.02
1954-11-01,0.0002435536566102181,0.10259499172082705,0.5572119078775681,0.0027672297260635387,0.06059969786558966,0.20534415822170943,0.03912846166676931,0.14868466377919776,0.4639889718632706,0.025082619959558072,0.05881604871337889,0.4774676703032327,0.0007960167322716982,0.4210772197270998,0.5103069894731556,0.19387755102040816,0.33864557587740984,0.24513803889568836,0.00321745057941375,0.45343130795476794,0.3611680881790553,0.006248263886871108,0.417417790394257,0.5470176795814559,0.6564476224329425,0.5091787787328032,0.5665386669692652,0.596774193548387,0.5535990975338907,0.5298021946295581,0.07241201750360979,0.059739370821520726,0.83,0.85,1.28,-0.02,0.45
1954-12-01,0.00020876027709447464,0.09586099453300682,0.48406792860774367,0.004713656437064312,0.04028369859113953,0.17306310450286436,0.00704071981008908,0.1429934564283823,0.43394080722736894,0.03326400749471117,0.029155542614184043,0.40478909471978464,0.0,0.3946714058560147,0.41783677569358507,0.16326530612244905,0.21476355247981552,0.2764370337867484,0.004589865939559179,0.48492769383659906,0.3227741283434017,0.009059750185669652,0.5191306178367516,0.5183137584871533,0.6377912900213794,0.4809654846952451,0.47530929145577994,0.737887628197792,0.4988709507229121,0.4213543532783948,0.07235544181188522,0.059653134901144766,1.28,0.83,1.39,0.45,0.1099999999999998
1955-01-01,0.00020876027709447464,0.08022030200955765,0.4944969954492045,0.005881008770749138,0.01600612830838427,0.1560067062655427,0.005376030203953164,0.16696462508011461,0.4423290118358104,0.03520549013369467,0.017373942856509283,0.4323594961804,0.0007960167322716982,0.3947910230953317,0.5414139898191721,0.15306122448979598,0.18062283737024226,0.36085271317829454,0.006089525107929983,0.520538841765381,0.32865139389753856,0.014058593745459924,0.6027512879626269,0.6078307010536792,0.7514166892472982,0.5662463336582497,0.48322944733413054,0.8303179800779659,0.5846005078167168,0.4213543532783948,0.07237576786061678,0.059715348558807835,1.39,1.28,1.29,0.1099999999999998,-0.0999999999999998
1955-02-01,0.00038272717467320583,0.08029093267123753,0.5466618086756344,0.00575880981588428,0.004418635542493471,0.18474919772467607,0.004571528765520666,0.1875773735531946,0.4309973955521917,0.03525652380306915,0.02202522545160912,0.467538836495295,0.0011940250984075612,0.41225514003561603,0.5102011883132259,0.13265306122448983,0.1510779877561885,0.3128460686600218,0.007434673937741387,0.5416466733924927,0.32105606739572334,0.016870080044258523,0.62978788200763,0.5141807906708414,0.7891283090444254,0.6194790137988309,0.5235733773465961,0.7403225806451614,0.6562282080680736,0.6456714315719245,0.07239296447860832,0.05977280136388613,1.29,1.39,1.35,-0.0999999999999998,0.06
1955-03-01,0.00027834703612596157,0.08693683654183545,0.46325645741628285,0.00722011182590955,0.01298985925331203,0.1662203972341324,0.0010786564355914352,0.20580542375835809,0.4385224326899721,0.037210871765087056,0.022351549669747395,0.39165783565742696,0.0007960167322716982,0.4034932793181354,0.4487299922011776,0.1224489795918367,0.12132580586414135,0.3579086260926928,0.010324926153147007,0.5907402725225175,0.3942108861439598,0.02218156924868578,0.7141783546015171,0.6132308623241375,0.8203720502821596,0.6271140155505848,0.5054146187633519,0.9037929211090254,0.6378098881123595,0.4213543532783948,0.0724372516437333,0.05989509396940969,1.35,1.29,1.43,0.06,0.0799999999999998
1955-04-01,0.00027834703612596157,0.10260085610707541,0.4944969954492045,0.007353286420004046,0.030664671595303825,0.17092201277712094,0.0,0.21495556876154276,0.4302030038937566,0.03746837630659103,0.037112933990147645,0.4250051138980303,0.0011940250984075612,0.4035230815654742,0.5102011883132259,0.13265306122448983,0.11812796903407427,0.4571115604988203,0.012924335378323104,0.6145134836182571,0.37961924795986757,0.024993055547484377,0.7677010434104794,0.5101774227758464,0.8423911122630496,0.6489604412187584,0.47982658790229027,0.9024685536931931,0.6716840080295603,0.4213543532783948,0.07247746849160583,0.06001202300276172,1.43,1.35,1.43,0.0799999999999998,0.0
1955-05-01,0.00020876027709447464,0.08244970845009209,0.4736466475571318,0.007401023680899385,0.026352711137321974,0.19938063449988255,0.0015202923610728725,0.22836781642796478,0.4336832620810441,0.03710575633225541,0.015949012713234456,0.3917480944259064,0.000398008366135863,0.38605896462518985,0.41804693362901124,0.09183673469387754,0.0972963462553516,0.21070427181263351,0.01532379004771639,0.6582258956453465,0.3695436832164078,0.028742478780193814,0.7973468926180072,0.5452461346323219,0.855150151388413,0.6397694514912392,0.454301331700481,0.7919354838709676,0.6853002528206401,0.494522651947325,0.07252347067020204,0.06013335745786391,1.43,1.43,1.64,0.0,0.2099999999999999
1955-06-01,0.0,0.06676391453621067,0.43189921957748667,0.008486028059361925,0.0,0.1147496021792362,0.0048853201446024674,0.22775579147271574,0.4352167182433434,0.03759044649006216,0.0,0.37847908129047275,0.0011940250984075612,0.421047007125417,0.5412009281729662,0.08163265306122452,0.1038062283737025,0.353344149990986,0.017850488525335106,0.6899889853040763,0.37489197693295784,0.029055124424830797,0.7922867254903434,0.4117163293403883,0.8594267268293247,0.5718036821521759,0.43100852541350865,0.9456707855184117,0.5933854795995903,0.4213543532783948,0.07258245910282715,0.060273087753400054,1.64,1.43,1.68,0.2099999999999999,0.04
