date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PPI,PPI_yoy,Nonfarm,industrial production,interest rate,previous interest rate,next interest rate,previous change,present change
1971-12-01,41.1,3.266331658291466,0.2439024390243904,43.3,3.095238095238084,0.2314814814814658,38.6,4.043126684636111,72109.0,39.1355,4.14,4.91,3.51,-0.7700000000000005,-0.6299999999999999
1972-01-01,41.2,3.2581453634085378,0.2433090024331008,43.5,3.325415676959609,0.4618937644341958,38.8,4.021447721179627,72441.0,40.0728,3.51,4.14,3.3,-0.6299999999999999,-0.2099999999999999
1972-02-01,41.4,3.759398496240607,0.4854368932038833,43.6,3.3175355450236976,0.2298850574712574,39.2,3.9787798408488007,72648.0,40.4789,3.3,3.51,3.83,-0.2099999999999999,0.5300000000000002
1972-03-01,41.4,3.499999999999992,0.0,43.6,3.3175355450236976,0.0,39.2,3.70370370370372,72944.0,40.761,3.83,3.3,4.17,0.5300000000000002,0.3399999999999998
1972-04-01,41.5,3.4912718204488824,0.2415458937198078,43.8,3.301886792452824,0.4587155963302614,39.3,3.693931398416872,73162.0,41.1654,4.17,3.83,4.27,0.3399999999999998,0.0999999999999996
1972-05-01,41.6,3.2258064516129226,0.2409638554216941,43.9,3.0516431924882514,0.2283105022831133,39.5,3.674540682414684,73469.0,41.1693,4.27,4.17,4.46,0.0999999999999996,0.1900000000000004
1972-06-01,41.7,2.9629629629629672,0.2403846153846256,44.0,2.8037383177570208,0.2277904328018332,39.7,3.926701570680624,73758.0,41.2778,4.46,4.27,4.55,0.1900000000000004,0.0899999999999998
1972-07-01,41.8,2.9556650246305383,0.2398081534771945,44.1,2.797202797202813,0.2272727272727204,40.0,4.438642297650142,73709.0,41.2389,4.55,4.46,4.81,0.0899999999999998,0.2599999999999998
1972-08-01,41.9,2.9484029484029284,0.2392344497607723,44.3,3.023255813953485,0.4535147392290106,40.1,4.155844155844157,74141.0,41.805,4.81,4.55,4.87,0.2599999999999998,0.0600000000000005
1972-09-01,42.1,3.1862745098039325,0.4773269689737569,44.3,3.023255813953485,0.0,40.2,4.960835509138395,74264.0,42.1288,4.87,4.81,5.05,0.0600000000000005,0.1799999999999997
1972-10-01,42.2,3.1784841075794823,0.2375296912114022,44.4,3.0162412993039345,0.225733634311509,40.1,4.699738903394257,74674.0,42.6703,5.05,4.87,5.06,0.1799999999999997,0.0099999999999997
1972-11-01,42.4,3.4146341463414664,0.4739336492890933,44.4,2.777777777777768,0.0,40.3,5.22193211488251,74973.0,43.1755,5.06,5.05,5.33,0.0099999999999997,0.2700000000000004
1972-12-01,42.5,3.406326034063256,0.2358490566037874,44.6,3.002309468822184,0.4504504504504458,41.1,6.476683937823835,75268.0,43.6617,5.33,5.06,5.94,0.2700000000000004,0.6100000000000003
1973-01-01,42.7,3.640776699029136,0.4705882352941337,44.6,2.5287356321839205,0.0,41.6,7.2164948453608435,75617.0,43.9783,5.94,5.33,6.58,0.6100000000000003,0.6399999999999997
1973-02-01,43.0,3.864734299516903,0.7025761124121788,44.8,2.752293577981635,0.4484304932735439,42.4,8.163265306122437,76014.0,44.6103,6.58,5.94,7.09,0.6399999999999997,0.5099999999999998
1973-03-01,43.4,4.830917874396135,0.930232558139532,45.0,3.2110091743119185,0.4464285714285809,43.4,10.714285714285698,76284.0,44.6294,7.09,6.58,7.12,0.5099999999999998,0.0300000000000002
1973-04-01,43.7,5.301204819277117,0.691244239631339,45.1,2.968036529680385,0.2222222222222347,43.6,10.941475826972024,76455.0,44.568,7.12,7.09,7.84,0.0300000000000002,0.7199999999999998
1973-05-01,43.9,5.528846153846145,0.4576659038901587,45.3,3.1890660592255093,0.4434589800443422,44.5,12.658227848101266,76648.0,44.8608,7.84,7.12,8.49,0.7199999999999998,0.6500000000000004
1973-06-01,44.2,5.995203836930463,0.6833712984054774,45.4,3.1818181818181746,0.2207505518763808,45.5,14.609571788413088,76887.0,44.9186,8.49,7.84,10.4,0.6500000000000004,1.91
1973-07-01,44.2,5.741626794258381,0.0,45.5,3.174603174603164,0.2202643171806295,44.9,12.250000000000004,76913.0,45.085,10.4,8.49,10.5,1.91,0.0999999999999996
1973-08-01,45.0,7.398568019093088,1.8099547511312155,45.7,3.1602708803611934,0.439560439560438,47.5,18.45386533665836,77168.0,45.0221,10.5,10.4,10.78,0.0999999999999996,0.2799999999999993
1973-09-01,45.2,7.3634204275534465,0.4444444444444473,46.0,3.8374717832957206,0.6564551422319376,46.7,16.16915422885572,77276.0,45.3801,10.78,10.5,10.01,0.2799999999999993,-0.7699999999999996
1973-10-01,45.6,8.056872037914697,0.8849557522123908,46.3,4.279279279279269,0.6521739130434634,46.3,15.46134663341645,77607.0,45.7462,10.01,10.78,10.03,-0.7699999999999996,0.0199999999999995
1973-11-01,45.9,8.25471698113207,0.6578947368421018,46.5,4.729729729729737,0.4319654427645814,46.5,15.384615384615396,77920.0,45.9548,10.03,10.01,9.95,0.0199999999999995,-0.08
1973-12-01,46.3,8.94117647058823,0.8714596949890963,46.7,4.7085201793722,0.4301075268817289,47.4,15.328467153284665,78031.0,45.8252,9.95,10.03,9.65,-0.08,-0.2999999999999989
1974-01-01,46.8,9.601873536299754,1.0799136069114423,46.9,5.156950672645744,0.4282655246252487,49.0,17.78846153846154,78100.0,45.5207,9.65,9.95,8.97,-0.2999999999999989,-0.6799999999999997
1974-02-01,47.3,9.999999999999986,1.0683760683760646,47.2,5.35714285714286,0.6396588486140775,50.0,17.9245283018868,78254.0,45.3825,8.97,9.65,9.35,-0.6799999999999997,0.379999999999999
1974-03-01,47.8,10.138248847926269,1.0570824524312794,47.6,5.777777777777771,0.8474576271186418,50.6,16.589861751152092,78296.0,45.3798,9.35,8.97,10.51,0.379999999999999,1.16
1974-04-01,48.1,10.068649885583516,0.6276150627615218,47.9,6.208425720620836,0.6302521008403339,51.0,16.972477064220183,78382.0,45.247,10.51,9.35,11.31,1.16,0.8000000000000007
1974-05-01,48.6,10.70615034168565,1.039501039501034,48.5,7.064017660044164,1.2526096033403045,51.8,16.40449438202247,78549.0,45.6083,11.31,10.51,11.93,0.8000000000000007,0.6199999999999992
1974-06-01,49.0,10.859728506787311,0.8230452674897082,49.0,7.929515418502198,1.0309278350515427,52.0,14.28571428571428,78604.0,45.5216,11.93,11.31,12.92,0.6199999999999992,0.9900000000000002
1974-07-01,49.3,11.53846153846152,0.6122448979591688,49.5,8.791208791208781,1.0204081632652962,54.0,20.267260579064583,78636.0,45.6136,12.92,11.93,12.01,0.9900000000000002,-0.91
1974-08-01,49.9,10.888888888888882,1.2170385395537495,50.2,9.84682713347922,1.4141414141414232,55.9,17.68421052631579,78619.0,45.1303,12.01,12.92,11.34,-0.91,-0.6699999999999999
1974-09-01,50.6,11.94690265486724,1.4028056112224574,50.7,10.217391304347824,0.9960159362549792,55.9,19.700214132762305,78610.0,45.1377,11.34,12.01,10.06,-0.6699999999999999,-1.2799999999999994
1974-10-01,51.0,11.842105263157896,0.7905138339920903,51.2,10.583153347732187,0.9861932938856066,56.9,22.89416846652268,78630.0,44.995,10.06,11.34,9.45,-1.2799999999999994,-0.6100000000000012
1974-11-01,51.5,12.200435729847502,0.9803921568627416,51.6,10.967741935483865,0.78125,57.4,23.44086021505376,78265.0,43.5148,9.45,10.06,8.53,-0.6100000000000012,-0.92
1974-12-01,51.9,12.095032397408213,0.7766990291262044,52.0,11.34903640256959,0.7751937984496138,57.3,20.88607594936709,77652.0,41.9503,8.53,9.45,7.13,-0.92,-1.3999999999999997
1975-01-01,52.3,11.752136752136757,0.7707129094412402,52.3,11.513859275053306,0.5769230769230749,57.4,17.14285714285715,77293.0,41.3689,7.13,8.53,6.24,-1.3999999999999997,-0.8899999999999997
1975-02-01,52.6,11.205073995771686,0.5736137667304186,52.8,11.864406779661008,0.9560229445506608,57.2,14.400000000000013,76918.0,40.4252,6.24,7.13,5.54,-0.8899999999999997,-0.7000000000000002
1975-03-01,52.8,10.460251046025103,0.3802281368821214,53.0,11.344537815126056,0.3787878787878895,56.9,12.450592885375489,76648.0,39.9804,5.54,6.24,5.49,-0.7000000000000002,-0.0499999999999998
1975-04-01,53.0,10.187110187110182,0.3787878787878895,53.3,11.27348643006263,0.5660377358490454,57.5,12.745098039215684,76460.0,40.0572,5.49,5.54,5.22,-0.0499999999999998,-0.2700000000000004
1975-05-01,53.1,9.259259259259256,0.1886792452830299,53.5,10.309278350515472,0.3752345215759955,57.9,11.776061776061786,76624.0,39.9402,5.22,5.49,5.55,-0.2700000000000004,0.33
1975-06-01,53.5,9.183673469387754,0.7532956685499137,53.8,9.795918367346925,0.5607476635513864,58.0,11.538461538461542,76521.0,40.1927,5.55,5.22,6.1,0.33,0.5499999999999998
1975-07-01,54.0,9.533468559837743,0.9345794392523256,54.0,9.090909090909085,0.3717472118959231,58.7,8.703703703703702,76770.0,40.6115,6.1,5.55,6.14,0.5499999999999998,0.04
1975-08-01,54.2,8.617234468937895,0.3703703703703764,54.2,7.968127490039834,0.3703703703703764,59.0,5.545617173524153,77153.0,41.0114,6.14,6.1,6.24,0.04,0.1000000000000005
1975-09-01,54.6,7.905138339920947,0.7380073800737907,54.5,7.495069033530566,0.5535055350553542,59.4,6.261180679785339,77228.0,41.5422,6.24,6.14,5.82,0.1000000000000005,-0.4199999999999999
1975-10-01,54.9,7.647058823529407,0.5494505494505475,54.8,7.031249999999978,0.5504587155963359,59.8,5.096660808435849,77540.0,41.7224,5.82,6.24,5.22,-0.4199999999999999,-0.6000000000000005
1975-11-01,55.3,7.37864077669903,0.7285974499089187,55.2,6.976744186046524,0.7299270072992803,59.5,3.658536585365857,77685.0,41.7797,5.22,5.82,5.2,-0.6000000000000005,-0.0199999999999995
1975-12-01,55.6,7.129094412331405,0.5424954792043524,55.5,6.730769230769229,0.5434782608695565,59.7,4.188481675392675,78017.0,42.3462,5.2,5.22,4.87,-0.0199999999999995,-0.33
1976-01-01,55.8,6.692160611854692,0.3597122302158251,55.9,6.883365200764824,0.7207207207207134,59.9,4.355400696864109,78503.0,42.9082,4.87,5.2,4.77,-0.33,-0.1000000000000005
1976-02-01,55.9,6.273764258555126,0.1792114695340574,56.2,6.439393939393945,0.5366726296959001,59.9,4.720279720279708,78816.0,43.3407,4.77,4.87,4.84,-0.1000000000000005,0.0700000000000002
1976-03-01,56.0,6.060606060606055,0.1788908765653074,56.5,6.60377358490567,0.5338078291814874,60.0,5.448154657293491,79048.0,43.4281,4.84,4.77,4.82,0.0700000000000002,-0.0199999999999995
1976-04-01,56.1,5.849056603773595,0.1785714285714279,56.7,6.378986866791747,0.3539823008849696,60.6,5.391304347826087,79292.0,43.6518,4.82,4.84,5.29,-0.0199999999999995,0.4699999999999997
1976-05-01,56.4,6.214689265536721,0.5347593582887722,57.0,6.542056074766345,0.5291005291005346,60.8,5.008635578583753,79312.0,43.8315,5.29,4.82,5.48,0.4699999999999997,0.1900000000000004
1976-06-01,56.7,5.981308411214958,0.5319148936170359,57.2,6.3197026022304925,0.3508771929824572,61.2,5.517241379310356,79376.0,43.8775,5.48,5.29,5.31,0.1900000000000004,-0.1700000000000008
1976-07-01,57.0,5.555555555555558,0.5291005291005346,57.6,6.666666666666665,0.6993006993006867,61.6,4.940374787052804,79547.0,44.1248,5.31,5.48,5.29,-0.1700000000000008,-0.0199999999999995
1976-08-01,57.3,5.719557195571956,0.5263157894736858,57.9,6.826568265682642,0.5208333333333259,61.4,4.067796610169494,79704.0,44.4262,5.29,5.31,5.25,-0.0199999999999995,-0.04
1976-09-01,57.6,5.494505494505497,0.523560209424101,58.2,6.788990825688068,0.5181347150259086,61.8,4.040404040404044,79892.0,44.5711,5.25,5.29,5.02,-0.04,-0.2300000000000004
1976-10-01,57.9,5.464480874316946,0.5208333333333259,58.5,6.751824817518259,0.5154639175257714,61.9,3.511705685618738,79911.0,44.56,5.02,5.25,4.95,-0.2300000000000004,-0.0699999999999994
1976-11-01,58.1,5.063291139240511,0.3454231433505983,58.7,6.340579710144922,0.3418803418803406,62.0,4.201680672268915,80240.0,45.2454,4.95,5.02,4.65,-0.0699999999999994,-0.2999999999999998
1976-12-01,58.4,5.035971223021574,0.5163511187607606,58.9,6.12612612612613,0.3407155025553665,62.5,4.690117252931314,80448.0,45.731,4.65,4.95,4.61,-0.2999999999999998,-0.04
1977-01-01,58.7,5.197132616487465,0.5136986301369939,59.3,6.082289803220031,0.679117147707986,62.8,4.841402337228717,80690.0,45.4156,4.61,4.65,4.68,-0.04,0.0699999999999994
1977-02-01,59.3,6.082289803220031,1.0221465076660996,59.7,6.227758007117434,0.6745362563237878,63.5,6.010016694490816,80988.0,46.1358,4.68,4.61,4.69,0.0699999999999994,0.0100000000000006
1977-03-01,59.6,6.428571428571428,0.5059021922428464,60.0,6.194690265486735,0.5025125628140614,64.1,6.8333333333333135,81391.0,46.7158,4.69,4.68,4.73,0.0100000000000006,0.04
1977-04-01,60.0,6.951871657754016,0.6711409395973034,60.3,6.349206349206349,0.4999999999999893,64.9,7.095709570957109,81728.0,47.1719,4.73,4.69,5.35,0.04,0.6199999999999992
1977-05-01,60.2,6.737588652482285,0.333333333333341,60.6,6.315789473684208,0.4975124378109541,65.2,7.236842105263164,82088.0,47.541,5.35,4.73,5.39,0.6199999999999992,0.04
1977-06-01,60.5,6.701940035273357,0.4983388704318914,61.0,6.643356643356646,0.660066006600668,65.0,6.209150326797386,82488.0,47.9063,5.39,5.35,5.42,0.04,0.0300000000000002
1977-07-01,60.8,6.666666666666665,0.4958677685950263,61.2,6.25,0.3278688524590123,65.1,5.681818181818166,82834.0,47.9714,5.42,5.39,5.9,0.0300000000000002,0.4800000000000004
1977-08-01,61.1,6.631762652705064,0.4934210526315929,61.5,6.217616580310881,0.4901960784313708,65.0,5.863192182410426,83075.0,48.0157,5.9,5.42,6.14,0.4800000000000004,0.2399999999999993
1977-09-01,61.3,6.423611111111094,0.3273322422258529,61.8,6.185567010309279,0.4878048780487809,65.3,5.663430420711979,83532.0,48.2097,6.14,5.9,6.47,0.2399999999999993,0.33
1977-10-01,61.6,6.390328151986191,0.4893964110930016,62.0,5.982905982905984,0.3236245954692629,65.6,5.977382875605808,83800.0,48.2839,6.47,6.14,6.51,0.33,0.04
1977-11-01,62.0,6.712564543889843,0.6493506493506551,62.3,6.132879045996575,0.4838709677419395,65.8,6.129032258064515,84173.0,48.3755,6.51,6.47,6.56,0.04,0.0499999999999998
1977-12-01,62.3,6.67808219178081,0.4838709677419395,62.7,6.451612903225823,0.6420545746388617,66.2,5.920000000000014,84410.0,48.4573,6.56,6.51,6.7,0.0499999999999998,0.1400000000000005
1978-01-01,62.7,6.814310051107331,0.6420545746388617,63.1,6.408094435075884,0.6379585326953707,66.8,6.369426751592355,84594.0,47.7512,6.7,6.56,6.78,0.1400000000000005,0.08
1978-02-01,63.0,6.239460370994943,0.4784688995215225,63.4,6.1976549413735205,0.4754358161648042,67.5,6.299212598425208,84948.0,48.0098,6.78,6.7,6.79,0.08,0.0099999999999997
1978-03-01,63.4,6.375838926174482,0.6349206349206327,63.8,6.333333333333324,0.6309148264984188,68.1,6.240249609984394,85460.0,48.9358,6.79,6.78,6.89,0.0099999999999997,0.0999999999999996
1978-04-01,63.9,6.499999999999995,0.7886435331230235,64.3,6.633499170812596,0.7836990595611271,69.0,6.317411402157158,86162.0,49.9074,6.89,6.79,7.36,0.0999999999999996,0.4700000000000006
1978-05-01,64.5,7.14285714285714,0.938967136150226,64.7,6.765676567656764,0.6220839813374957,69.5,6.5950920245398725,86509.0,50.1513,7.36,6.89,7.6,0.4700000000000006,0.2399999999999993
1978-06-01,65.0,7.438016528925617,0.7751937984496138,65.2,6.885245901639348,0.7727975270479082,70.0,7.692307692307687,86950.0,50.4751,7.6,7.36,7.81,0.2399999999999993,0.2099999999999999
1978-07-01,65.5,7.7302631578947345,0.7692307692307665,65.6,7.189542483660127,0.6134969325153339,70.4,8.141321044546878,87204.0,50.4371,7.81,7.6,8.04,0.2099999999999999,0.2299999999999995
1978-08-01,65.9,7.855973813420625,0.6106870229007688,66.1,7.479674796747959,0.7621951219512146,70.4,8.307692307692328,87483.0,50.6393,8.04,7.81,8.45,0.2299999999999995,0.4100000000000001
1978-09-01,66.5,8.482871125611746,0.9104704097116834,66.7,7.928802588996775,0.9077155824508408,71.0,8.72894333843799,87621.0,50.7631,8.45,8.04,8.96,0.4100000000000001,0.5100000000000016
1978-10-01,67.1,8.92857142857142,0.9022556390977376,67.2,8.387096774193559,0.7496251874062887,71.8,9.45121951219512,87956.0,51.1523,8.96,8.45,9.76,0.5100000000000016,0.7999999999999989
1978-11-01,67.5,8.870967741935477,0.5961251862891315,67.6,8.50722311396468,0.5952380952380931,72.1,9.57446808510638,88391.0,51.5456,9.76,8.96,10.03,0.7999999999999989,0.2699999999999996
1978-12-01,67.9,8.988764044943842,0.5925925925926112,68.0,8.452950558213711,0.591715976331364,72.7,9.818731117824765,88671.0,51.806,10.03,9.76,10.07,0.2699999999999996,0.0400000000000009
1979-01-01,68.5,9.250398724082933,0.8836524300441795,68.5,8.557844690966721,0.7352941176470562,73.8,10.479041916167663,88808.0,51.525,10.07,10.03,10.06,0.0400000000000009,-0.0099999999999997
1979-02-01,69.2,9.84126984126985,1.0218978102189746,69.2,9.14826498422714,1.0218978102189746,74.9,10.962962962962974,89055.0,51.778,10.06,10.07,10.09,-0.0099999999999997,0.0299999999999993
1979-03-01,69.9,10.252365930599373,1.0115606936416333,69.8,9.404388714733546,0.8670520231213841,75.8,11.30690161527166,89479.0,51.9382,10.09,10.06,10.01,0.0299999999999993,-0.08
1979-04-01,70.6,10.485133020344284,1.0014306151645114,70.3,9.331259720062214,0.7163323782235054,76.9,11.449275362318856,89417.0,51.3251,10.01,10.09,10.24,-0.08,0.2300000000000004
1979-05-01,71.4,10.697674418604652,1.1331444759207,70.8,9.428129829984533,0.7112375533428139,77.5,11.51079136690647,89789.0,51.7782,10.24,10.01,10.29,0.2300000000000004,0.0499999999999989
1979-06-01,72.2,11.076923076923071,1.1204481792717047,71.3,9.355828220858896,0.7062146892655274,78.0,11.428571428571432,90108.0,51.7865,10.29,10.24,10.47,0.0499999999999989,0.1800000000000015
1979-07-01,73.0,11.45038167938932,1.1080332409972191,71.9,9.60365853658538,0.8415147265077305,79.2,12.5,90217.0,51.7029,10.47,10.29,10.94,0.1800000000000015,0.4699999999999988
1979-08-01,73.7,11.836115326251884,0.9589041095890538,72.7,9.984871406959162,1.112656467315709,79.6,13.06818181818179,90300.0,51.3658,10.94,10.47,11.43,0.4699999999999988,0.4900000000000002
1979-09-01,74.4,11.879699248120312,0.9497964721845388,73.3,9.8950524737631,0.8253094910591452,80.9,13.94366197183099,90327.0,51.3623,11.43,10.94,13.77,0.4900000000000002,2.34
1979-10-01,75.2,12.071535022354718,1.0752688172043,74.0,10.119047619047606,0.9549795361528002,82.1,14.345403899721454,90481.0,51.7175,13.77,11.43,13.18,2.34,-0.5899999999999999
1979-11-01,76.0,12.5925925925926,1.0638297872340496,74.8,10.650887573964509,1.08108108108107,82.6,14.563106796116498,90573.0,51.6341,13.18,13.77,13.78,-0.5899999999999999,0.5999999999999996
1979-12-01,76.9,13.254786450662737,1.1842105263157876,75.7,11.32352941176471,1.2032085561497483,83.4,14.71801925722147,90672.0,51.6694,13.78,13.18,13.82,0.5999999999999996,0.0400000000000009
1980-01-01,78.0,13.868613138686126,1.4304291287386084,76.7,11.970802919708024,1.3210039630118908,85.2,15.44715447154472,90800.0,51.944,13.82,13.78,14.13,0.0400000000000009,0.3100000000000005
1980-02-01,79.0,14.161849710982644,1.2820512820512775,77.5,11.994219653179194,1.04302477183833,86.9,16.021361815754332,90883.0,51.9633,14.13,13.82,17.19,0.3100000000000005,3.0600000000000005
