date,CPI,CPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,interest rate,interest rate fluctuation,year,previous interest rate
2005-09-01,198.8,1.37684854665987,162.2,9.817197020988488,2.918781725888331,5.0,134552.0,1.8692791653732943,0.0423807576489743,95.2764,1.6440977945341828,-1.937043014294193,3.62,0.1200000000000001,2005,3.5
2005-10-01,199.1,0.1509054325955716,166.2,10.799999999999986,2.4660912453760897,5.0,134646.0,1.6694982444217965,0.0698614661989394,96.4411,1.9790735913798765,1.2224433332913565,3.78,0.1599999999999997,2005,3.62
2005-11-01,198.1,-0.5022601707684538,163.7,8.124174372523107,-1.5042117930204602,5.0,135001.0,1.880626976280864,0.2636543231882227,97.5016,2.848161685205386,1.0996349066943356,4.0,0.2200000000000002,2005,3.78
2005-12-01,198.1,0.0,163.0,8.521970705725712,-0.4276114844227185,4.9,135160.0,1.9052573643060235,0.1177769053562594,97.9723,2.5442347042908158,0.4827613085323756,4.16,0.1600000000000001,2005,4.0
2006-01-01,199.3,0.6057546693589266,164.3,8.880053015241884,0.7975460122699563,4.7,135425.0,1.992785003652675,0.1960639242379436,98.127,2.3451555875404706,0.1579017742770139,4.29,0.1299999999999999,2006,4.16
2006-02-01,199.4,0.0501756146512821,161.8,6.728232189973626,-1.5216068167985377,4.8,135732.0,2.028819916862723,0.226693741923567,98.1687,1.6545356831095148,0.0424959491271526,4.49,0.2000000000000001,2006,4.29
2006-03-01,199.7,0.1504513540621754,162.2,5.530253741054003,0.2472187886279231,4.7,136041.0,2.1681661835168287,0.2276544956237192,98.3913,2.0291493189678045,0.226752518878226,4.59,0.0999999999999996,2006,4.49
2006-04-01,200.7,0.5007511266900355,164.3,6.000000000000005,1.2946979038224615,4.7,136210.0,2.018499794030637,0.1242272550187051,98.6826,2.119218044863791,0.2960627616465983,4.79,0.2000000000000001,2006,4.59
2006-05-01,201.3,0.2989536621823774,165.8,7.453013609850934,0.9129640900791268,4.6,136247.0,1.9149206729150992,0.027163938036856,98.7074,2.049416335573717,0.0251310768058621,4.94,0.1500000000000003,2006,4.79
2006-06-01,201.8,0.2483854942871399,166.1,7.647440051847032,0.1809408926417344,4.6,136328.0,1.7836477799595407,0.0594508502939516,99.0398,1.947023262373082,0.3367528675661591,4.99,0.0499999999999998,2006,4.94
2006-07-01,202.9,0.5450941526263575,166.8,6.717850287907878,0.4214328717640159,4.7,136522.0,1.6567756539610068,0.1423038554075439,98.9751,2.2050873763549417,-0.0653272724702613,5.24,0.25,2006,4.99
2006-08-01,203.8,0.4435682602267121,167.9,6.535532994923865,0.659472422062346,4.7,136688.0,1.6305438863898347,0.1215921243462592,99.4047,2.3119977274224324,0.4340485637296831,5.25,0.0099999999999997,2006,5.24
2006-09-01,202.8,-0.4906771344455385,165.4,1.9728729963008675,-1.4889815366289416,4.5,136825.0,1.6893097092573806,0.1002282570525592,99.2246,4.143943306002318,-0.1811785559435397,5.25,0.0,2006,5.25
2006-10-01,201.9,-0.4437869822485285,162.2,-2.406738868832736,-1.93470374848852,4.4,136849.0,1.636142180235578,0.0175406541202294,99.1229,2.7807646325062496,-0.1024947442468837,5.25,0.0,2006,5.25
2006-11-01,202.0,0.0495294700346704,164.6,0.5497861942577842,1.479654747225645,4.5,137068.0,1.5310997696313278,0.1600303984683915,99.0963,1.635562903583132,-0.026835373057088,5.25,0.0,2006,5.25
2006-12-01,203.1,0.544554455445545,165.6,1.595092024539868,0.6075334143377908,4.4,137251.0,1.5470553418171162,0.1335103744126931,100.1125,2.1844950052208656,1.0254671466038534,5.24,-0.0099999999999997,2006,5.25
2007-01-01,203.437,0.1659281142294633,164.0,-0.1825928180158365,-0.9661835748792202,4.6,137475.0,1.513752999815399,0.1632046396747632,99.7546,1.6586668297206677,-0.3574978149581742,5.25,0.0099999999999997,2007,5.24
2007-02-01,204.226,0.3878350545869269,166.8,3.0902348578492056,1.7073170731707332,4.5,137556.0,1.3438245955264885,0.0589198036006655,100.7166,2.595430111634367,0.964366555527274,5.26,0.0099999999999997,2007,5.25
2007-03-01,205.288,0.5200121434097538,169.3,4.3773119605425626,1.4988009592326046,4.4,137782.0,1.2797612484471532,0.1642967227892589,100.8952,2.5448388221316343,0.1773292585333541,5.26,0.0,2007,5.26
2007-04-01,205.904,0.3000662483924943,171.4,4.321363359707853,1.2404016538688722,4.5,137842.0,1.1981499155715447,0.0435470525903314,101.5723,2.928277122815981,0.6710923810052449,5.25,-0.0099999999999997,2007,5.26
2007-05-01,206.755,0.4132994016629032,173.3,4.523522316043427,1.1085180863477315,4.4,137993.0,1.2814961063362773,0.109545711756942,101.6269,2.957731639167882,0.0537548130740361,5.25,0.0,2007,5.25
2007-06-01,207.234,0.231675171096235,173.8,4.635761589403975,0.2885170225043199,4.6,138072.0,1.27926764861217,0.0572492807606073,101.6547,2.640251696792606,0.0273549621212509,5.25,0.0,2007,5.25
2007-07-01,207.603,0.1780595848171584,175.1,4.976019184652269,0.7479861910241636,4.7,138042.0,1.113373668712736,-0.0217277941943372,101.4953,2.5462969979318077,-0.156805342005839,5.26,0.0099999999999997,2007,5.25
2007-08-01,207.667,0.0308280708853025,172.4,2.6801667659321016,-1.5419760137064475,4.6,138017.0,0.9722872527215154,-0.0181104301589352,101.6943,2.3033116140383614,0.1960681923202312,5.02,-0.2400000000000002,2007,5.26
2007-09-01,208.547,0.4237553390765036,173.5,4.897218863361541,0.6380510440835208,4.7,138103.0,0.934039831902056,0.0623111645666751,101.9428,2.73944163040214,0.2443598117102041,4.94,-0.0799999999999991,2007,5.02
2007-10-01,209.19,0.3083237831280172,174.7,7.7065351418002415,0.6916426512968199,4.7,138175.0,0.9689511797674744,0.0521350006879028,101.6446,2.544013542783752,-0.2925169801104244,4.76,-0.1800000000000006,2007,4.94
2007-11-01,210.834,0.7858884267890387,179.0,8.748481166464162,2.461362335432171,4.7,138291.0,0.8922578574138473,0.0839515107653232,102.2167,3.1488562136023246,0.5628434761905776,4.49,-0.2699999999999996,2007,4.76
2007-12-01,211.445,0.2898014551732553,178.6,7.85024154589371,-0.2234636871508377,5.0,138396.0,0.8342380019089157,0.0759268499034737,102.2764,2.161468348108375,0.0584053290704877,4.24,-0.25,2007,4.49
2008-01-01,212.174,0.3447705076970342,181.0,10.365853658536594,1.3437849944009097,5.0,138397.0,0.6706673940716446,0.0007225642359554,102.1493,2.4005910504377725,-0.1242710928425316,3.94,-0.3000000000000002,2008,4.24
2008-02-01,212.687,0.2417826877939788,182.7,9.532374100719409,0.9392265193369996,4.9,138326.0,0.5597720201227174,-0.0513016900655416,101.7756,1.0514652003741132,-0.3658370639837982,2.98,-0.96,2008,3.94
2008-03-01,213.448,0.3578027806118822,187.9,10.986414648552856,2.846195949644237,5.1,138256.0,0.3440217154635494,-0.0506050923181455,101.4508,0.5506703985918016,-0.3191334661746037,2.61,-0.3700000000000001,2008,2.98
2008-04-01,213.942,0.2314381020201539,190.9,11.376896149358217,1.5965939329430467,5.0,138037.0,0.1414663165073104,-0.1584018053466085,100.7554,-0.8042547033000225,-0.685455412870084,2.28,-0.33,2008,2.61
2008-05-01,215.208,0.5917491656617146,196.6,13.44489324870166,2.9858564693556744,5.4,137847.0,-0.1058024682411451,-0.1376442548012502,100.1336,-1.4693944221461086,-0.6171381385017494,1.98,-0.2999999999999998,2008,2.28
2008-06-01,217.463,1.04782350098509,200.5,15.362485615650169,1.983723296032558,5.6,137689.0,-0.2773915058809861,-0.1146198321327229,99.8728,-1.752894848934683,-0.2604520360798057,2.0,0.02,2008,1.98
2008-07-01,219.016,0.7141444751521009,205.5,17.361507709880076,2.493765586034913,5.8,137492.0,-0.398429463496619,-0.1430760627210592,99.4194,-2.045316384108431,-0.4539774593282697,2.01,0.0099999999999997,2008,2.0
2008-08-01,218.69,-0.1488475727800642,199.0,15.4292343387471,-3.1630170316301665,6.1,137209.0,-0.5854351275567549,-0.2058301573909737,97.8491,-3.781136209207392,-1.5794704051724229,2.0,-0.0099999999999997,2008,2.01
2008-09-01,218.877,0.0855091682290032,196.9,13.487031700288178,-1.0552763819095423,6.1,136759.0,-0.9731866795073209,-0.3279668243336808,93.5576,-8.225396987330157,-4.385834923366705,1.81,-0.1899999999999999,2008,2.0
2008-10-01,216.995,-0.8598436564828615,186.4,6.69719519175731,-5.332656170645,6.5,136294.0,-1.3613171702551163,-0.3400141855380623,94.4985,-7.03047677889429,1.0056906119866316,0.97,-0.8400000000000001,2008,1.81
2008-11-01,213.153,-1.7705477084725474,176.8,-1.229050279329602,-5.150214592274671,6.8,135546.0,-1.984944790333432,-0.5488135941420724,93.2617,-8.760799360574156,-1.3088038434472482,0.39,-0.58,2008,0.97
2008-12-01,211.398,-0.8233522399403226,170.9,-4.311310190369532,-3.3371040723981893,7.3,134848.0,-2.5636579091881218,-0.5149543328464179,90.6266,-11.390506509810672,-2.8254899921404064,0.16,-0.23,2008,0.39
2009-01-01,211.933,0.2530771341261451,171.2,-5.414364640883984,0.1755412521942556,7.8,134066.0,-3.129403093997707,-0.5799121974371158,88.3712,-13.488198157011356,-2.48867330342305,0.15,-0.01,2009,0.16
2009-02-01,212.705,0.3642660652187324,169.3,-7.334428024083184,-1.1098130841121323,8.3,133314.0,-3.623324609979328,-0.560917756925694,87.843,-13.689528727907271,-0.5977060399768197,0.22,0.07,2009,0.15
2009-03-01,212.495,-0.0987282856538485,168.1,-10.537519957424168,-0.7088009450679333,8.7,132494.0,-4.167631061219767,-0.6150891879322495,86.4689,-14.767650920446162,-1.5642680691688615,0.18,-0.04,2009,0.22
