date,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate
2011-03-01,9.0,-9.090909090909092,0.0,131278.0,1.088052978092624,0.1709219100523462,0.14
2011-04-01,9.1,-8.080808080808088,1.1111111111111072,131604.0,1.14437228605464,0.2483279757461209,0.1
2011-05-01,9.0,-6.25,-1.098901098901095,131704.0,0.810593593325426,0.0759855323546387,0.09
2011-06-01,9.1,-3.191489361702138,1.1111111111111072,131936.0,1.0996084321192925,0.1761525845836109,0.09
2011-07-01,9.0,-4.255319148936176,-1.098901098901095,131992.0,1.2053366048152103,0.0424448217317463,0.07
2011-08-01,9.0,-5.263157894736848,0.0,132123.0,1.3034510784140751,0.0992484392993597,0.1
2011-09-01,9.0,-5.263157894736848,0.0,132346.0,1.539051710909933,0.1687821196914907,0.08
2011-10-01,8.8,-6.382978723404253,-2.2222222222222143,132557.0,1.4829275761751637,0.15943058347061,0.07
2011-11-01,8.6,-12.244897959183689,-2.272727272727282,132701.0,1.4890557841442664,0.1086325128058174,0.08
2011-12-01,8.5,-8.602150537634412,-1.1627906976744096,132902.0,1.579076095264309,0.1514683385957838,0.07
2012-01-01,8.3,-8.791208791208781,-2.35294117647058,133243.0,1.8373726488279507,0.2565800364178194,0.08
2012-02-01,8.3,-7.777777777777772,0.0,133521.0,1.882430143299718,0.2086413545176801,0.1
2012-03-01,8.2,-8.888888888888902,-1.2048192771084487,133745.0,1.879218147747519,0.1677638723496688,0.13
2012-04-01,8.2,-9.8901098901099,0.0,133828.0,1.6899182395671897,0.0620583947063435,0.14
2012-05-01,8.2,-8.888888888888902,0.0,133935.0,1.6939500698536003,0.07995337298623,0.16
2012-06-01,8.2,-9.8901098901099,0.0,134008.0,1.5704584040747038,0.0545040504722482,0.16
2012-07-01,8.2,-8.888888888888902,0.0,134153.0,1.6372204376022823,0.1082024953733995,0.16
2012-08-01,8.1,-10.000000000000009,-1.2195121951219523,134329.0,1.6696563051096236,0.1311934880323217,0.13
2012-09-01,7.8,-13.33333333333333,-3.703703703703698,134512.0,1.6366191649161976,0.1362326824438486,0.14
2012-10-01,7.8,-11.363636363636376,0.0,134672.0,1.595540031835352,0.1189484953015407,0.16
2012-11-01,7.7,-10.465116279069765,-1.2820512820512775,134831.0,1.605112244821072,0.1180646311037092,0.16
2012-12-01,7.9,-7.058823529411762,2.5974025974025983,135074.0,1.6342869181803057,0.1802256157708459,0.16
2013-01-01,8.0,-3.614457831325313,1.2658227848101111,135263.0,1.5160271083659138,0.1399233013015033,0.14
2013-02-01,7.7,-7.2289156626506035,-3.749999999999998,135548.0,1.5181132555927457,0.2107006350591023,0.15
2013-03-01,7.5,-8.536585365853655,-2.5974025974025983,135690.0,1.4542599723354144,0.104759937439125,0.14
2013-04-01,7.6,-7.317073170731703,1.3333333333333195,135876.0,1.5303225035119716,0.1370771611762133,0.15
2013-05-01,7.5,-8.536585365853655,-1.3157894736842035,136090.0,1.60898943517378,0.1574965409638196,0.11
2013-06-01,7.5,-8.536585365853655,0.0,136269.0,1.6872127037191875,0.1315306047468656,0.09
2013-07-01,7.3,-10.97560975609756,-2.6666666666666727,136391.0,1.668244467138269,0.0895287996536264,0.09
2013-08-01,7.2,-11.111111111111104,-1.3698630136986245,136634.0,1.7159362460823724,0.1781642483741574,0.08
2013-09-01,7.2,-7.692307692307687,0.0,136819.0,1.7150886166289905,0.1353982171348189,0.08
2013-10-01,7.2,-7.692307692307687,0.0,137039.0,1.757603659261009,0.1607963806196544,0.09
2013-11-01,6.9,-10.389610389610382,-4.166666666666663,137312.0,1.840081286944395,0.1992133626194103,0.08
2013-12-01,6.7,-15.189873417721522,-2.898550724637683,137367.0,1.6975879888061265,0.040054765788855,0.09
2014-01-01,6.6,-17.500000000000004,-1.49253731343284,137551.0,1.6915194842639814,0.1339477458195848,0.07
2014-02-01,6.7,-12.987012987012992,1.5151515151515138,137710.0,1.5950069348127591,0.1155934889604637,0.07
2014-03-01,6.7,-10.666666666666668,0.0,137987.0,1.6928292431277248,0.2011473386101192,0.08
2014-04-01,6.2,-18.421052631578934,-7.462686567164178,138298.0,1.782507580440984,0.2253835506243362,0.09
2014-05-01,6.3,-16.000000000000004,1.6129032258064502,138500.0,1.7708869130722338,0.1460614036356222,0.09
2014-06-01,6.1,-18.666666666666675,-3.1746031746031744,138833.0,1.8815724779663645,0.2404332129963826,0.1
2014-07-01,6.2,-15.068493150684926,1.6393442622950838,139076.0,1.96860496660336,0.1750304322459372,0.09
2014-08-01,6.1,-15.27777777777779,-1.6129032258064613,139257.0,1.9197271542954253,0.1301446691017949,0.09
2014-09-01,5.9,-18.05555555555556,-3.2786885245901565,139564.0,2.0063002945497344,0.2204557042015942,0.09
2014-10-01,5.7,-20.833333333333336,-3.3898305084745783,139804.0,2.0176738008887973,0.1719641168209662,0.09
2014-11-01,5.8,-15.94202898550725,1.754385964912264,140088.0,2.0216732696341166,0.2031415410145731,0.09
2014-12-01,5.6,-16.417910447761198,-3.4482758620689724,140366.0,2.183202661483463,0.198446690651588,0.12
2015-01-01,5.7,-13.636363636363624,1.7857142857143016,140562.0,2.189006259496473,0.1396349543336672,0.11
2015-02-01,5.5,-17.910447761194035,-3.508771929824561,140831.0,2.2663568368310294,0.1913746247207637,0.11
2015-03-01,5.4,-19.402985074626866,-1.818181818181808,140925.0,2.1291860827469256,0.0667466679921346,0.11
2015-04-01,5.4,-12.903225806451612,0.0,141202.0,2.09981344632606,0.1965584530778885,0.12
2015-05-01,5.6,-11.111111111111116,3.703703703703698,141539.0,2.194223826714792,0.2386651747142476,0.12
2015-06-01,5.3,-13.114754098360647,-5.357142857142849,141695.0,2.061469535341032,0.1102169720006429,0.13
2015-07-01,5.2,-16.129032258064512,-1.8867924528301767,141989.0,2.0945382380856525,0.2074879141818586,0.13
2015-08-01,5.1,-16.393442622950815,-1.9230769230769384,142130.0,2.063091981013532,0.0993034671699977,0.14
2015-09-01,5.0,-15.254237288135595,-1.9607843137254832,142265.0,1.935312831389191,0.0949834658411363,0.14
