date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,corePCE,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment_mom,interest rate,interest rate fluctuation,year,previous interest rate
1959-01-01,-0.6862795313400345,-0.5823613259363046,-0.38753900058386115,-0.707911095435737,-0.25758363860152333,-1.1111789814624526,-0.41605847713889454,-0.7659941510859921,-0.7436347673397717,-0.3744359384686355,0.10248783727602037,0.17391304347826103,0.5269703370920242,-0.8175205566097418,-1.035422093407198,-0.5647432783341493,2.6714109036759845,-0.8099541976160299,1.1401995307830775,1.5106630818917035,1.3868176022872114,2.779143620475615,1.831895459890803,0.0,2.48,0.06,-1.0,2.42
1959-02-01,-0.6863435559254754,-0.6662140123572098,-0.9257230820515763,-0.707911095435737,-0.38449079454501384,-1.1111789814624526,-0.41566059613941747,-0.7657477080800447,-0.7436347673397717,-0.3744359384686355,-0.32603513334795353,0.13043478260869598,-0.15421430112165624,-0.4223856209150307,-1.0315698719594966,0.10270330339874827,1.067686036976945,-0.8013291514927887,1.998415862398208,2.077415495050406,1.6029826527064064,2.9536425612881025,1.455042579742561,0.0,2.43,-0.0499999999999998,-1.0,2.48
1959-03-01,-0.6865356296817977,-0.9038668623443997,-1.1408704132729808,-0.7072812812938903,-0.386598600037413,0.3469549785845359,-0.4153081872541664,-0.7655834127427463,-0.7436347673397717,-0.4881925522252487,-0.32603513334795353,0.0,-0.6747710970599975,-1.28863409770688,-1.0255897567597314,0.6751563511391844,2.0568397320692324,-0.7948618709190957,2.575788016229943,1.4493798314200244,1.740009530064776,2.962278921487897,0.9186735029998291,0.0,2.8,0.3699999999999996,-1.0,2.43
1959-04-01,-0.686471605096357,-0.9746487855442536,-0.7105385220660699,-0.7072812812938903,-0.386598600037413,-1.1111789814624526,-0.4153650273969488,-0.7650905267308513,-0.7427568042142231,-0.3747959277526744,0.10113602979770644,-0.17391304347826064,-1.4800270503462902,-1.8102240896358486,-1.019958175881425,1.2309294412922198,1.8774254542280808,-0.7851579420210804,3.4210930998548235,2.28585113462844,1.7833455678759538,2.8064092036894697,0.2887127577220156,0.0,2.96,0.1600000000000001,-1.0,2.8
1959-05-01,-0.6860874575837121,-0.904151748189845,-0.17242889828554048,-0.7066514671520436,-0.2626596370842374,0.3420945320510805,-0.4149216742832458,-0.7649590904610127,-0.7427568042142231,-0.43167309901809875,-0.32603513334795353,-0.2173913043478261,-1.5617727304526265,-0.48736802413273334,-1.0157574201122648,1.559662793247698,1.2003158001374608,-0.7781492147016827,3.5397059570815617,1.5297678711415426,1.7284833030689375,2.4925896421479843,-0.36931788520466113,1.1487841227764202,2.9,-0.06,-1.0,2.96
1959-06-01,-0.6856392854856265,-0.7864128359243623,-0.06635616603386191,-0.7060216530101968,-0.2651719133603233,0.33726638084332194,-0.41468294568355957,-0.7642361909769001,-0.7436347673397717,-0.4314942399889615,-0.7518629909491328,-0.2608695652173912,-1.5875282187053077,-0.4969242599000361,-1.0133543676853651,1.6837380996249303,0.363791662093378,-0.7776117786726132,2.9756111994711905,-0.15837128041642923,1.5817975762727128,2.0543977397992457,-0.9852672680636462,0.0,3.39,0.4900000000000002,-1.0,2.9
1959-07-01,-0.6853831871438631,-0.7156309411328475,-0.38961022160792147,-0.7060216530101968,-0.2651719133603233,-1.1111789814624526,-0.41472841779778546,-0.7637104458975453,-0.7436347673397717,-0.4314942399889615,-0.32603513334795353,-0.2173913043478261,-1.617359792924935,0.5068627450980391,-1.0110980665517115,1.6754299959294954,0.2936457671946259,-0.7889320263744725,2.120005234345442,-3.1986704907452292,1.3682726113665273,1.5483764057388676,-1.4365811117480087,0.0,3.47,0.08,-1.0,3.39
1959-08-01,-0.6851911133875407,-0.7396586610295685,-0.4972000159390146,-0.7060216530101968,-0.2651719133603233,-1.1111789814624526,-0.4144555851124298,-0.7633489961554891,-0.7445127304653205,-0.4881925522252487,-0.7532062964936135,-0.17391304347826064,-1.4800270503462902,0.4969242599000416,-1.0196830172065892,1.042435238594869,-4.679774197582504,-0.8045637944587938,0.9840386362096452,-4.402405485570136,1.1315664078094985,1.0328296855919832,-1.5975077452402804,0.0,3.5,0.0299999999999998,-1.0,3.47
1959-09-01,-0.6847429412894551,-0.6217490537583807,-0.06996339155974476,-0.7053918388683501,-0.26766727195103185,0.33247020414703976,-0.4140008639701703,-0.7626918148062958,-0.7436347673397717,-0.4314942399889615,0.10248783727602037,-0.043478260869565064,-1.0448176548505865,1.4621040723981888,-1.0179953773342627,0.8624816613358463,0.03731649013509708,-0.8051032358461809,0.7748725654618749,-0.44298585871285184,0.9132120181843901,0.5508694091166204,-1.4791039552539391,0.0,3.76,0.2599999999999998,-1.0,3.5
1959-10-01,-0.684102695435047,-0.5041320664969644,0.2481535049428487,-0.7047620247265033,-0.1445629148089995,0.32770568538256567,-0.4141600163699611,-0.762083922058292,-0.7445127304653205,-0.43131424534694207,-0.7532062964936135,0.04347826086956545,-0.5844848235097158,0.9215686274509797,-1.0192794511501633,0.8173205093913918,-1.3362398514969533,-0.8083378788121861,0.39778886124532387,-1.1768399048931042,0.7374853507450206,0.12091176690162515,-1.1946698506983948,0.0,3.98,0.2200000000000002,-1.0,3.76
1959-11-01,-0.684102695435047,-0.5518289034727522,-0.8182050292268058,-0.7047620247265033,-0.2701458831686666,-1.1111789814624526,-0.4141486483414046,-0.7619196267209937,-0.7453906935908692,-0.5448908644615359,-0.7545581039719275,0.08695652173913052,-0.07189178657908647,0.4446164430684507,-1.0142165315331841,0.6319289119438009,1.5976012452077766,-0.8056426772335681,-0.050944962773920965,0.44272614029253765,0.6084431222552775,-0.24914140478234645,-0.8801242883480903,-0.36484644402972666,4.0,0.02,-1.0,3.98
1959-12-01,-0.6837185479224022,-0.5052038954454295,-0.18056985802826725,-0.7041322105846566,-0.2726079150470386,0.3229725121364366,-0.4141486483414046,-0.7616238951138566,-0.7453906935908692,-0.5448908644615359,-0.32603513334795353,-0.1304347826086956,-0.5597289097943169,-2.184753211629476,-1.0043108192390946,0.9970940813792231,3.8131636305293486,-0.7781512200600003,1.1188043853941463,7.19636645741449,0.5068964184986259,-0.5704274288425958,-0.6943449217554832,0.0,3.99,-0.0099999999999997,-1.0,4.0
1960-01-01,-0.6839746462641654,-0.5996852259515325,-1.2424279074921976,-0.7041322105846566,-0.2726079150470386,-1.1111789814624526,-0.41406907214150923,-0.7617717609174252,-0.7445127304653205,-0.5447120054323986,0.1038482276589498,-0.17391304347826064,-0.48817946505608223,-0.4781724010358825,-1.0024764280735223,0.7133686883286362,0.09207168175116255,-0.7657520895833666,1.3481062681539437,2.886274131662601,0.37682391273551397,-0.8887315138152293,-0.8902792953244991,0.0,3.99,0.0,-0.96875,3.99
1960-02-01,-0.6837185479224022,-0.5409137374443391,-0.39340438742274053,-0.7035023964428099,-0.1503269984209938,0.31827037609179165,-0.4138758156560489,-0.7615088883777479,-0.7445127304653205,-0.5447120054323986,-0.32603513334795353,-0.3478260869565217,-0.8094353694739767,-1.9494720965309194,-0.9980922331878049,0.7333330179594325,1.249571713171773,-0.7700636099658287,0.7689070073400589,-1.3746796127173457,0.19987379103401223,-1.1990523351050164,-1.2129121639850302,1.5321476184747975,3.97,-0.02,-0.96875,3.99
1960-03-01,-0.6837185479224022,-0.5052038954454295,-0.8182050292268058,-0.7035023964428099,-0.2750535333795582,-1.1111789814624526,-0.41331878225678104,-0.7613610225741794,-0.7427568042142231,-0.43167309901809875,0.5310108078999944,-0.08695652173913013,0.10233575742635387,3.1678921568627465,-0.9991745239754926,0.37285735426174377,-1.233118048804445,-0.7743771357066079,0.30429416846281887,-1.3848658354013312,0.003863539775142119,-1.4613235115561554,-1.3470392031598006,0.0,3.84,-0.1300000000000003,-0.96875,3.97
1960-04-01,-0.6828862283116717,-0.36458263620033576,0.5605193251356746,-0.7035023964428099,-0.2750535333795582,-1.1111789814624526,-0.4126025964577223,-0.7604409686853086,-0.7427568042142231,-0.4881925522252487,-0.32603513334795353,-0.17391304347826064,0.3183779119930978,-0.9386347131445173,-0.9925890596910886,0.41234373914935807,2.2402860064575094,-0.7781492147016827,-0.2592342880988605,-1.2568546539747774,-0.18138675320995545,-1.6419041207195815,-1.2770577242847467,0.0,3.92,0.08,-0.96875,3.84
1960-05-01,-0.6826941545553492,-0.4010673462889309,-0.5014380645233845,-0.7035023964428099,-0.39895132059752797,-1.1111789814624526,-0.413341518313894,-0.7601780961456314,-0.7436347673397717,-0.5445342713028167,-0.7518629909491328,-0.2173913043478261,0.3183779119930978,-0.48736802413273334,-0.9987893018307223,-0.10401956037947326,-3.5339774366373655,-0.7786886560890699,-0.5646519281401372,-0.43478164870439034,-0.3433334621179944,-1.7282857215831149,-1.1198481858533276,-1.5530540198494713,3.85,-0.0699999999999998,-0.96875,3.92
1960-06-01,-0.682438056213586,-0.4376023065434637,-0.39627757404301994,-0.7028725823009631,-0.4009623871346339,0.31359897296254186,-0.4133301502853375,-0.7600630894095226,-0.7436347673397717,-0.4881925522252487,-0.32603513334795353,-0.08695652173913013,0.8023123382226064,1.4907727797001196,-1.001118978610999,-0.33781866482045964,-1.7983795760051184,-0.7846185006336932,-0.8224060808587504,-1.8201184201290392,-0.4849257556439842,-1.7278859849952033,-0.9817930833789074,0.0,3.32,-0.5300000000000002,-0.96875,3.85
1960-07-01,-0.6828222037262308,-0.5550523539494193,-1.4502412424884286,-0.7035023964428099,-0.5220285926683556,-2.531315965351818,-0.4131823659141031,-0.7596030624650871,-0.7436347673397717,-0.4881925522252487,-0.32603513334795353,-0.043478260869565064,0.7928234279043813,0.4693173565722544,-1.0018894229005393,-0.4870722525200458,-1.0930451171786986,-0.7862368247958544,-0.43306266305118885,-0.7174765670517987,-0.6182243171193388,-1.6691282845077535,-0.9264315647142212,0.0,3.23,-0.0899999999999998,-0.96875,3.32
1960-08-01,-0.682438056213586,-0.520573454126823,-0.18488549370475035,-0.7035023964428099,-0.5220285926683556,-1.1111789814624526,-0.4131596298569902,-0.7591758945881115,-0.7445127304653205,-0.4881925522252487,-0.7532062964936135,0.0,0.7836994756753168,0.46078431372548706,-1.002513115896834,-0.09073197421037467,-1.0266476158115858,-0.7867742608249242,0.20881398180256555,-0.4366707217956306,-0.7446457777949448,-1.5864266328127985,-0.8805587045679896,0.9689351757951299,2.98,-0.25,-0.96875,3.23
1960-09-01,-0.682438056213586,-0.6031474748499575,-0.8182050292268058,-0.7035023964428099,-0.6442934735043969,-1.1111789814624526,-0.4129550053429734,-0.7590280287845431,-0.7445127304653205,-0.5447120054323986,-0.32603513334795353,-0.043478260869565064,0.3183779119930978,-0.4525560224089615,-1.0033385919213413,-0.21584170358587942,-1.1185510287804092,-0.7916272279530906,0.027177089110065028,-1.5651425402929908,-0.8697536349469973,-1.5164342870134653,-0.8731531919222008,0.0,2.6,-0.3799999999999999,-0.96875,2.98
1960-10-01,-0.6815417120174146,-0.5582318732441233,0.6565461350503834,-0.7022427681591163,-0.5252145454455559,1.7383769273875367,-0.41272764477184365,-0.7587322971774061,-0.7436347673397717,-0.4314942399889615,0.10248783727602037,0.2173913043478261,0.742881794650561,2.764705882352939,-1.0048978244120776,-0.22845198100861236,-1.4526879735634999,-0.7921646639821602,0.14633120216290937,-0.4383199323547975,-0.9771020875993228,-1.465141614051024,-0.7509317316745919,0.0,2.47,-0.1299999999999999,-0.96875,2.6
1960-11-01,-0.6813496382610922,-0.523475752953894,-0.5036740666271435,-0.7022427681591163,-0.5252145454455559,-1.1111789814624526,-0.41272764477184365,-0.7578615318897249,-0.7436347673397717,-0.3744359384686355,-0.32603513334795353,0.2173913043478261,0.6312665496414867,0.0,-1.0082180724217633,-0.6429897759594183,-2.2562407960968134,-0.7986339499141706,-0.24615765308744078,-2.007632540132579,-1.047534417700162,-1.4205118249297712,-0.4941400447462429,-1.6931827806847333,2.44,-0.0300000000000002,-0.96875,2.47
1960-12-01,-0.6811575645047697,-0.5591772964414108,-0.5039909211899064,-0.7028725823009631,-0.7665426340086058,-2.526705130988601,-0.4131937339426596,-0.7578122432885355,-0.7436347673397717,-0.3744359384686355,-0.32603513334795353,0.4347826086956522,1.802139124489231,2.077306332369013,-1.0122353890743663,-1.3215398725765164,-2.58001316878594,-0.8072589960374118,-1.7046549425014925,-2.6105683330346325,-1.0605030328787204,-1.3508968657122349,-0.09254638804546637,0.0,1.98,-0.4599999999999999,-0.96875,2.44
1961-01-01,-0.6809654907484474,-0.47750505429740464,-0.5043071380044183,-0.7022427681591163,-0.6466672436112714,0.3089580024269612,-0.41309142168565127,-0.757762954687346,-0.7427568042142231,-0.3747959277526744,0.10113602979770644,0.4347826086956522,1.9470033848808654,0.0,-1.0133176798620538,-1.4621035081964449,-1.2401450114497388,-0.8067195546500248,-2.136081855649226,-0.1487602320074755,-1.004951770145138,-1.2028719997506232,0.3870464807106581,0.0,1.45,-0.53,-0.9375,1.98
1961-02-01,-0.6809654907484474,-0.5244920828909798,-0.8182050292268058,-0.7022427681591163,-0.7673261332922464,-1.1111789814624526,-0.41292090125730396,-0.7575329412151283,-0.7427568042142231,-0.3747959277526744,-0.32603513334795353,0.5652173913043482,2.9648943054357217,1.1519607843137287,-1.0156290127306746,-1.7826834668577376,-1.8055151160808307,-0.8072589960374118,-2.0023933655866015,-0.4436985445110491,-0.8692320570773523,-0.9516202965240617,0.9473615623577761,0.385903064550864,2.54,1.09,-0.9375,1.45
1961-03-01,-0.6809654907484474,-0.5244920828909798,-0.8182050292268058,-0.7016129540172696,-0.6478424925367403,0.3043471680636958,-0.41246618011504443,-0.7576808070186968,-0.7427568042142231,-0.4881925522252487,-0.32603513334795353,0.5652173913043482,1.998705780845556,0.0,-1.013757933741791,-1.6410234443110843,0.11859571391569873,-0.8045637944587938,-1.7381560317617148,0.44092669089506953,-0.6614058133395075,-0.6247935907374949,1.4485342997079305,0.0,2.02,-0.52,-0.9375,2.54
1961-04-01,-0.6811575645047697,-0.7108536765722963,-1.1317873394593638,-0.7016129540172696,-0.6478424925367403,-1.1111789814624526,-0.41247754814360094,-0.7578286728222653,-0.7445127304653205,-0.6008759903803849,-1.1776908485503121,0.6086956521739132,2.4123249485630844,0.367291844273937,-1.0143449389147743,-1.9804013256909914,-1.0131960491435068,-0.7953993069481655,-1.2314779856023008,2.195380123268372,-0.41152493914924454,-0.27033211881576535,1.7363338609059789,0.0,1.49,-0.53,-0.9375,2.02
1961-05-01,-0.6809654907484474,-0.7111689891869865,-0.5043071380044183,-0.7016129540172696,-0.6478424925367403,-1.1111789814624526,-0.41221608348680167,-0.7576808070186968,-0.7453906935908692,-0.6012314586395486,-0.7545581039719275,0.6521739130434783,2.69060549154951,0.36204481792716914,-1.0114282569615145,-1.5469181139771786,0.5984944053603847,-0.7883925849870854,-0.9307968285652222,1.5703393753204078,-0.1566150240183344,0.07112715462091031,1.764397331017684,0.22775021473383988,1.98,0.49,-0.9375,1.49
1961-06-01,-0.6809654907484474,-0.7575229896443068,-0.8182050292268058,-0.7009831398754229,-0.6490100851174115,0.29976617728854965,-0.4121024032012368,-0.757565800282588,-0.7471466198419667,-0.7142703650538486,-1.1858018553617604,0.5652173913043482,1.998705780845556,-0.7138911902789239,-1.0079245698352717,-1.2661837710264159,0.8637779339584191,-0.7819232990550751,-0.434082021802211,1.4010211310666232,0.08049041198212442,0.3827879236749107,1.634523548472004,0.0,1.73,-0.25,-0.9375,1.98
1961-07-01,-0.6804532940649208,-0.5958892376420504,0.018014464726613274,-0.7009831398754229,-0.5283588517812342,-1.1111789814624526,-0.4121365072869063,-0.7570071961357737,-0.7453906935908692,-0.6012314586395486,0.5392253057394383,0.6086956521739132,1.968154365048239,0.367291844273937,-1.0052463587335363,-1.0994980146953295,0.4807980255489378,-0.776532895897839,-0.14915025223763204,1.0984241714507885,0.2846140967687966,0.6617274371168423,1.4017345377645059,0.0,1.17,-0.56,-0.9375,1.73
1961-08-01,-0.6803252448940392,-0.6426865458169663,-0.6097091259884021,-0.7003533257335762,-0.4088752110257282,0.29521474129252656,-0.411965986858559,-0.7567936121972859,-0.7453906935908692,-0.5448908644615359,-0.32603513334795353,0.4347826086956522,1.3985886848268216,-1.4481792717086823,-1.002036174193785,-0.9138956116260522,0.7199845103292185,-0.7722213755153772,0.04840041689768529,0.806576783528115,0.45139023039575865,0.9052190629868964,1.1413229572556918,1.6789773187561818,2.0,0.8300000000000001,-0.9375,1.17
